title,artist,cluster_id
In My Arms (Live Auditorio Nacional 08),Aleks Syntek,12
Say Something,Tony Tuff,4
At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),Marvin Hamlisch;John Lithgow;Jeffrey Huard,8
Moonlight Serenade,Klaus Badelt,10
Passion_ Love & Pain (Feat. 25 Kids),Serpentine,3
N.Y. Electric / Hunter Interlude,Aesop Rock,7
Kinky Woman,Jimmie Vaughan,18
Love Oh Love (Live in Chicago),Leroy Huston,3
We're Out Of Gas,Alan Silvestri,9
The World In My Hands (We Are One),SNAP!,19
Superstar,For Squirrels,2
I Just Love Old People (Rocky Mountain Homecoming Version),Jake Hess,8
Pleasure Zone Mix,Joy Kitikonti,14
MONDAY_ MONDAY,Bobby Broom,10
Four Days Late (Studio Track w/o Background Vocals),Karen Peck And New River,3
"Silent Night (Featuring Geoffrey Jones_ Terrence \"T-Bone\" Frierson_ Billy Steele)",Sounds Of Blackness,5
Never Again (Album Version),Killswitch Engage,1
Earth Child (World),Sharon Burch,8
Sweet Child O' Mine,Guns N' Roses,2
Price I Pay,Jane's Addiction,10
Master_ Faster_ Sweet Desaster,Nightfall,10
My Man's Gone Now,Rhian Lois,16
Te Quiero Mamma,Sergio Dalma,7
Wie ein Eisbär sein,Geier Sturzflug,19
Alpha River,Eclier,5
Exit People,Fergie,14
Goodbye Broadway_ Hello France,Billy Murray,6
Sister Seagull (Live),Be Bop Deluxe,10
Skymning,Groupa Med Lena Willemark,3
Mientras me quieras,Tranzas,19
Salamanders In The Sun,Steve Vai,10
So Nice - Original,Leroy Hutson,19
Act Won (Things Fall Apart),The Roots,6
Down In The Jungle,Monster Magnet,1
Im Club,Massive Töne,7
Sweet To Mama,Frank Stokes,9
Expolodera (som dynamit),Caramell,12
Common sense,Winston McAnuff_ The Bazbaz Orchestra,7
Raccolto,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,15
Throwdown At The Hoedown (LP Version),Bela Fleck And The Flecktones,8
Perro Faldero,Los Traileros Del Norte,7
I Was a Human Bomb for the FBI,Zombina & The Skeletones,2
Wisdom,Cedric Myton,11
I Can't Wait Until Tomorrow (Live),Gary Moore,13
Baiao Malandro,Egberto Gismonti,3
Change The Way (Highlands Album Version),White Heart,5
You Know It's True,The Cat's Miaow,2
Girl Nation [Live],D.A.D.,12
All Burned Out,Savoy Brown,2
Edo Pou Ta Leme,Angela Dimitriou,5
What To Do,Alias,12
RAMUKA,Tri Atma,5
Hey Sexy Lady,Shaggy / Brian & Tony Gold,4
But Not For Me,Frank Vignola,3
Dance of the Blue Devils,Les Brown,6
Life's Railway To Heaven,PATSY CLINE & WILLIE NELSON,3
E. Warren,DJ Omega,14
Booty Bounce,Mister Ries featuring Six Foe,17
Sannyasin,John Mayer,8
Hello Space Boy,Behemoth,2
Shining,Swans Of Avon,10
Gheera Away,Ragheb Alama,11
I Wish I Was A Punk Rocker (With Flowers In My Hair),Sandi Thom,14
Little Is Much When God Is In It (South African Homecoming Album Version),Gaither Vocal Band,8
My Harlem Lullaby (Album Version),Mase,5
Earth Born,Kitaro,15
Come On Back Home,Cece Winans,8
He Don't Care (He's Stoned),Dan Hicks,15
Coral Fang (Album Version),The Distillers,1
Ela Edo Kardia Mou,Irini Merkouri,5
Rumour (Abstract Hip Hop Mix),bel canto,3
Rich Girl,Daryl Hall & John Oates,19
One More Time (Kennedy Center Homecoming Version),The Katinas,8
See What Tomorrow Brings,Arc Angels,19
18 De Noviembre,Maracaibo 15,11
Laakista humppa,Elakelaiset,1
The Second One,Remy Shand,5
The Urban Gospel,Shade Sheist / N.U.N.E. / King Arthur,17
Upon This Rock (Fire And Ice Version),STEVE CAMP,5
6th Chakra: Keynote A - Chakra Suite (Solo Electric Piano Plus Synths),Steven Halpern,16
Momentum,Elvira,5
Listen,FFH,0
Dos Mujeres,Alfredo Gutiérrez,7
Nieve,Los Chichos,2
Fifi,Angels,19
Merry-Go-Round,Helen Hobson,16
Lost,Roger Sanchez,14
So Far So Bad So What?,Melt Banana,6
Up on the House Top,The Jordanaires & Orion,3
Sincerely_,Hard Romantic,15
Je Suis Une Cigarette,M,18
When I Think About Love,Guy Forsyth,11
Speechless,Mish Mash,7
Hydraulic Pimp,Non Stop DJs,14
Firestarter,The Prodigy,5
Enslaved By Propaganda,Total Fucking Destruction,1
Testify,Phil Collins,10
Rakkahin -Be My Love-,Virtuoso,6
Kaliforn-Eye-A (Feat. Mike Muir),P.o.d,19
Mohair Locker Room Pin-Up Boys,Adam Ant,7
Best In LA,Marc Shaiman,15
Min Xechnas (Forse),Dakis,11
Shout For Joy  (Celtic Psalms Album Version),Eden's Bridge,3
The Sound From There,Norman Howard,9
Here We Go Again,H-Town,5
Goin' To The River,Alice Cooper,3
Splitting The Seconds,Nightswimmer,10
Sing Me Softly of the Blues,Richard Galliano_ Jean-Charles Capon_ Gilles Perrin,16
La Bruja Chafa,Bobby Pulido,11
Locked Away,The Gathering,2
La Valse De La Cour (BOF Mayerling),Francis Lai,3
Heartbreaker,Free,14
deine liebe,[kaleidoskop],2
Baby_ It's Gonna Cost You,Frenchy,11
Sou Vazo Diskola,Natassa Theodoridou,5
Emerald,Bedrock,14
Goody Goody,Charlie Byrd Trio,7
Vankina vapauden,Markus,5
To Pouli,Angela Dimitriou,12
Karma,Alicia Keys,5
100 Club 1996 ''We Love You Beatles'' - Live,Sex Pistols,0
Pete's Crusade,Light Of The World,7
This Is A Stick Up,Ghetto Mafia,4
Yo Quiero Contigo,Baby Rasta & Gringo,4
Money Blues,Joanna Connor,19
Milkman_ Keep Those Bottles Quiet,The King Sisters,0
Cet Air Étrange (Take 1 - Abbey Road Rough Mix),Étienne Daho,3
She's Got A Brain (Leli / Zimmerman),Cutting Edge,7
Together We Stand (Album Version),The Winans,19
Kan Hai De Ri Zi,Hacken Lee,8
Rancho Moreno,Mar Azul,19
Believe In What I Say,Cookies,10
Psalm 27,Wilks,4
You Gotta Be Safe,Twenty 4 Seven,12
Hold On,22-20s,2
I Don't Like You,"Buzzov¬\"en",12
When Rules Change,Life In Your Way,1
Young Urbans,Punk'd Royal,10
Take The Time,Michael Stanley Band,19
Mykel And Carli,Weezer,1
Glisse,Fred Merpol,18
Holli Holi Nach Kuriye,Malkit Singh,11
No Hay Manera,El Gran Combo De Puerto Rico,4
Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live),Tim Wilson,11
God In My Bed,K's Choice,3
Looking For A Kiss,Sex Pistols,2
Baal's Hymn,David Bowie,0
Somewhere In Between,The Jackson Southernaires,8
Novakane,Black Sheep,4
It Could Never Be You,Bonita,3
In My Hood (Explicit Album Version),Fabolous,4
St Patrick's An Dro,Carlos Nuñez,10
Alma_ Corazón Y Vida,Dyango,4
Defend You (Album Version),Silverstein,1
Keep Hope Alive,The Crystal Method,19
Tercer Mundo,Fito Paez,7
The Wedding,Brian Dullaghan,3
Watched By An Angel,Bob Carlisle,3
I'll Be Around,Frank Ifield,3
Still a Fool,Groundhogs,13
Glow,King Swamp,3
Viralo Al Reves,Johnny Pacheco,19
Carre Cutia,Hélio Ziskind,4
Blow-Up (Outtake),Tomorrow,19
La Medalla,Los Chunguitos,7
Getting Old Sucks (Album Version),Bill Engvall,0
Again (Instrumental),Janet Jackson,3
Forget Me Knots (Bailey Remix),Roni Size,1
Radioland,The Cate Brothers,18
The Benevolent Path,Vulture Industries,10
If I Couldn't Hold Back The Dawn,Carl Smith,0
Tear It Up (LP Version),Michael McDonald,7
Come On (Sessions@AOL Version),Ben Jelen,8
Voyage to eternal Life,Astarte,1
"Piano Sonata No. 29 in B flat major Op. 106  \"Hammerklavier\" (2005 Digital Remaster): II.     Scherzo (Assai vivace) - Presto",Solomon,15
Nothing To Hold Me,Jesus Jones,7
Me Duele,Joe Lopez,7
Accept Me,Harvey Averne,8
Palavras,Nana Caymmi,8
Coma,Aesop Rock,4
For All We Know,Glen Ricks,14
Rick's Cafe,Christie Hennessy,8
Carolyn & Barnabas,Dark Shadows,9
"Theme From \"Come September\" (LP Version)",Bobby Darin,12
Famous One,Seventh Day Slumber,2
I'm Glad,Jennifer Lopez,18
One Love,David Rose & His Orchestra,16
Singing  Bowls_Saxophone & Voice,Jane Winther,16
Ma vie n'est pas la tienne (album),Najoua Belyzel,2
Chanson Populaire,Vincent Baguian,4
Judge Harsh Blues (Tk. 1),Furry Lewis,8
Underarms,Grandmaster Flash,4
Una dolce melodia,Franco_ Valeriana,2
The Witching Hour,John Mayall,5
Put Down Your Weapons,Yami Bolo,7
Les Dépenaillés,Klimperei,4
Love Me,Jars Of Clay,2
Te Necesito,Angelica Maria,8
Heut' Nacht,Spliff,4
Leather Prowler,Liars,2
Diamond Eyes (Album Version),Deftones,2
L'Amour Existe Encore,Lara Fabian,8
Noche De Paz,SUMO,2
Floating,Moist,18
Leaving The Docks,Zbigniew Preisner,16
Cajun Baby (LP Version),Commander Cody And His Lost Planet Airmen,11
1001 Robots,Marco Beltrami,8
Que Suene Mi Campana,Sonora Carruseles,7
For My People,EPMD,5
4 In The Morning,Gwen Stefani,12
Marching,The Zebras,1
Midnight Jump,Sunnyland Slim,14
Meeran Sad Laeen Je Toon,Faiz Ali Faiz,13
Respect This Hustle (Explicit Album Version),T.I.,5
You Don't Belong,Bad Religion,1
Village Dance,Vana,2
Ring The Alarm,Naughty By Nature,4
Just Don't Give A Fuck,Eminem,7
A Movie Of A Placid Lake On A Moonless Night in September,Will Ackerman,8
Big Trouble Upstairs,Pitch Black,16
Denk,Samy Deluxe,5
Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle,UFO,13
So Say I,Mr Brown,2
Many Weapons Many Men,Criminal Class USA is Hush Hush Revolution,1
The Story Of An Artist,Daniel Johnston,6
124 Stomp,Azukx,10
One Thing,YZ,14
Sometimes,Les Rythmes Digitales feat. Nik Kershaw,7
You Can Make It (Album Version),Douglas Miller,12
Te Vas Angel Mio,Michael Salgado,11
Será cuando regreses,Noemí,8
Siempre,Reptil,14
Talk Of The Town,Firehouse,12
Attic Room,Casiotone For The Painfully Alone,3
It Came Upon A Midnight Clear,Cristy Lane,3
Des Vôtres,Fredericks_ Goldman_ Jones,10
Looking In Your Eyes,Suicidal Tendencies,1
Bitches For Breakfast,Vodka Collins,3
All For The Sake Of The Song,Roger Creager,8
The Law Gonna Step On You (1931),Bo Carter,6
Crazy,Aerosmith,2
Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson),Steve Morse,2
Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams),Nicky B_ Naëlle,19
Apagon,Estopa,7
Doin' It,Professor Longhair,1
Down South Blues,Sleepy John Estes,16
Chiove,Rita Chiarelli,8
The Same Man (For Matthew),Rachel Loy,7
Take It For Granted,Atomic Rooster,2
Power Shower,Caspa,16
Primal Forces,Megadrums,15
Let Me Be the One,Hank Locklin,6
Wichita Lineman (LP Version),Young-Holt Unlimited,11
Fucked,Less Than Jake,1
Zephyrus,Bloc Party,12
Endless Winter,Earth,1
Nothing (Album Version),unloco,5
Ladies And Thugs,DJ Quik,4
Advice,Ann Nesby / Jamecia Bennett,11
The Darkness (Komor Kommando Mix),Zombie Girl,5
Let The Drummer Have Some,fIREHOSE,10
Yo Soy Abacua,Bobby Valentin,7
Hold On To Freedom,Lee Michaels,11
Sofrimento De Quem Ama (1997 Digital Remaster),Clara Nunes,5
This Is My Life,Rita Chiarelli,5
La Maquina Del Sabor,Fruko Y Sus Tesos,19
Hi De Ho,Bobby Darin,18
All Creatures Of Our God And King,Patty Griffin,8
War,Trick Trick / Obie Trice,17
Fast Eddie,Mario Rosenstock,4
I Will Bless Your Name,Daryl Coley Featuring the New Generation Singers Reunion Choir,12
Playgirl's Love,The Five Stairsteps,11
Endless Light,Erik Berglund,13
A Void Of Lifeless Dreams,Limbonic Art,1
Make A Move On Me,Joey Negro,7
2 + 2 = 5,Radiohead,11
My Baby (Feat. Kanye West),Janet Jackson Featuring Kanye West,18
No Such Thing As Control (Album Version),Beneath The Sky,1
The Flight of the serpentarius,Bruno Sanfilippo,15
Another Lover,The Last Vegas,1
Fear The Sea,The Gathering,1
Beni Aglatma,Mustafa Sandal,3
The Last Man On Earth,Schoolyard Heroes,3
Life,Ill Harmonics,7
Focus,DJ Isaac,14
The Court,Zbigniew Preisner,16
Dangerously In Love Medley,Beyoncé,10
Lullaby [With Ladysmith Black Mambazo] (Album Version),Josh Groban,8
Magiki Vradia,Irini Merkouri,7
Parallel Universe (Album Version),Red Hot Chili Peppers,2
Little Sunflower,Alexander Zonjic,7
Walk On The Wild Side,Jesse Malin,3
Danny,Billie Jo Spears,19
Army,Tunsi,0
Elsa,Monique Morelli,8
L'idole des femmes,Pierre Perret,7
Jubilation T. Cornpone,Shelly Manne,11
The Way Of Love (West Coast Diaries Vol. 1 Album Version),Charlie Peacock,5
Toda Mi Vida,Jay Pérez,19
Lift Jesus Up,The Jackson Southernaires,7
Terraplane Blues,Scott Ainslie,11
Life's Blood,Eighteen Visions,1
La Rosa,Bobby Pulido,7
End Of The Beginning,30 Seconds To Mars,2
Black Connect 3,Camp Lo,5
All Or Nothing  (Wonderful World Album Version),Chris Eaton,8
The Harbour,Dario Marianelli,9
Slow And Low,RUN-DMC,17
Dio Nisia,Giorgos Sabanis,10
Lookin' for My Baby,Little Milton,6
Kicking And Screaming,Funeral For A Friend,1
Phrase,Papa Wemba,3
Sachmagehtsnoch,Dendemann,4
Meteores mouvement de Chroniques de la lumier,Francis Dhomont,16
The Daddy,Mario Rosenstock,17
From A Jack To A King,Ned Miller,11
It Only Takes A Moment (Album Version),Eddie Cano,3
Don't Waste My Time,John Mayall,3
Love You to Pieces,Lizzy Borden,1
Molten,Digital Mystikz,14
Zeno Beach,Radio Birdman,2
Take That!,Richard Smith,5
Telegrama,Zeca Baleiro,19
Medicine,Bobaflex,5
The Road Goes On Forever,The Highwaymen,3
Tango,Charly Garcia,8
New Love,Ziggy Marley And The Melody Makers,5
Anything For My Baby,Kiss,5
Hindsight,Call To Preserve,1
I'm Your Money (12'' Extended Version) (2006 Digital Remaster),Heaven 17,19
Fields Of Athenry,The Shamrock Singers,3
Explode,The Cardigans,2
Com Una Flama,Ai Ai Ai,5
Lovely Day,Lit,1
I See The Light (2002 Digital Remaster),Music Explosion,7
Los Tres Glopes / The Three Beats (danza),Cachao,0
When It Stings,Pictures of Then,12
It Takes A Village (To Raise A Nut) (Live),Tim Wilson,19
Amour noir N 7,Michèle Bernard,0
Nostalgia,Emilio Tuero,6
Collide,Howie Day,3
Creep Live Version,Maximilian Hecker,8
Need,Tyrone Wells,18
Stop!,Joe Bonamassa,10
Baby's Got A Habit,Joe Lynn Turner,2
Over The River,Bitty McLean,12
Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156,Dennis O'Neill,16
11th Street,Open Hand,19
Dance Of Romance,Knack,7
Too Far From The Tree,Angela Lashley,11
Everyday,Phil Collins,3
The Climb/Paranoia,The Pharcyde,7
I Will Call Upon the Lord,Bill Murk,12
The Magic Violin,Hot Club Of Cowtown,11
Doodlin',Kai Winding,11
Tune In,Cutting Edge,10
Untitled,Brainchoke,10
Human Being (1972 demo),New York Dolls,2
Stars (GROWTH Ultraviolence Mix),Ultraviolence,12
Wouldn't Last a Weeg,The Weegs,2
All Hands On Deck part 2: Open Water [Album Version],Funeral For A Friend,12
Stampede,He Is Legend,2
Hermitage,Pat Metheny,15
Rülpsen Sie Eine Hauptstadt,Tresenlesen,0
Open Arms,Gary Go,12
Chira,Nikos Kalaintzis,3
Spanish Grease,Nestor Torres,18
Song Of The Valley,John Cale,18
Ju Ju,Poncho Sanchez,12
Estudio,Eduardo Fernandez,9
Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,9
Queen Street Rag (144826),Birmingham Jubilee Singers,6
Please Belive It,Mr. De',14
I Constantly Thank God For Esteban (Album Version),Panic! At The Disco,5
Con Alma,The Fureys,18
