title,artist,cluster_id
The Buzzard's Back in Town (Live),Pumpkin Buzzard,19
Pocket Calculator (2009 Digital Remaster),Kraftwerk,14
Bright Lights_ Big City,Jim Jones / Max B,5
Silence,Mothers Pride,18
Snow [Hey Oh] [Live Version],Red Hot Chili Peppers,2
Le clair de lune à maubeuge,Bézu,4
Letters to Norway,Planetakis,12
They Know (Remix),Rick Ross,11
Absolute Horizon,Byzantine,12
Life Is Real,Ayo,7
Turnpike,Halfway to Gone,1
Maybe Someday...,Simply Red,5
Still Love Remains (Album Version),Seal,10
Spoonful,Robben Ford,12
The First Leaves Of Autumn,The Fureys,3
j Uh!,Juana Molina,3
Seventy Times Seven (LP Version),David Meece,5
Brother Brick Says,Claw Hammer,1
I See War,IYOV,2
If You Think You Are Lonely Now,Kashief Lindo,7
You're Looking Good,Dee Clark,8
Sting Me,The Black Crowes,12
Studen plamuk,Sofi Marinova,5
Lioraras,Los Ninos De Sara,5
Anita Love's,Carlos Jimenez,14
UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,Timo Maas,8
Mercy (Album Version),Darwin Hobbs,8
Little Drummer Boy,The Almost,19
Silencio De Aguas Profundas,Alas,13
Cooling Out,Cocoa Tea,4
Two Four One,Dave And Ansel Collins,7
Stagger Lee,Nick Cave & The Bad Seeds,7
I'll Come Running,Connie Smith,5
Boogie,Wilks featuring pee wee ellis,17
Thresh Hold,Uphill Battle,1
Mambo del Beso,Orquesta Aragón,6
Broken Promises (album version),Moments In Grace,1
Boulevard In Heaven,Barbara Fairchild,8
Only A Look,The Nelons,8
Do It,DJ Nasty,14
Fuckin' Wita Psycho,X-Raided,4
My Girlfriend's Friend,The Refreshments,2
Love & Devotion,Sizzla,4
Everything's Gonna Be Alright (Live Version),King Curtis with Jack Dupree,19
Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,16
Just A Little Bit Of You,Michael Jackson,12
Just A Phase,Incubus,10
Losin' End (LP Version),Michael McDonald,9
It Is What It Is (feat. Anton X),Omni,14
I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,5
Moritat (Mack The Knife),Bobby Darin,10
Little Cry For Him (Chorinho Pra Ele) (LP Version),Hermeto Pascoal,11
Werewolf_ Semen And Blood,Beherit,1
On The Road To Emmaus,The Steeles,5
"Beauty Queen (12\" Spoon Club Mix)",SNAP!,14
Need More Blues,Sleepy John Estes,16
Revelations,Marco Beltrami,15
Si Te Dicen Por Ahi,Charlie Cruz,11
Silence,Jedi Mind Tricks,5
If You Ask Me,Nick Colionne,18
L'Etang Chimérique,Jacques Douai,8
El Capiro,Mercedes Castro,19
Pickled Heads,Elliot Goldenthal,10
Lian Ai Tian Chi,Kary Ng,5
Assisted Suicide 2.5,X-Raided,4
The Army Air Corps,The King Sisters & Alvino Rey,6
Tenderly,Billy May & His Orchestra,15
If My Baby (LP Version),Mista,7
Spirit in My Life (Earnshaw's Instrumental),Cedric Gervais Featuring Caroline,14
Groove It,Gene Latter,7
Shagi po bitomu steklu,Malina,5
Better Off That Way,Steve Smith,2
Informer,Sugar Minott,4
Mama's Boy,Suzi Quatro,1
Anxiety,Humanzi,2
Ice Cream Cakes,Jeff Beck Group,3
Country Preacher,Jimmy Johnson,18
Come To Me Tonight,Daniel Johnston,3
Treat Me Right (Jon Cutler Album Version),Kim English,14
Taste You,Auf Der Maur,5
Plastic Dreams,Jaydee,3
Dancehall Man,Thriller U,5
Tú,Shakira,10
Boyfriends,Vickie Winans,0
Deliverance,Sick Puppies,1
Caught In The Rain,Martin Sexton,0
Better Be Good,The Real Kids,2
Carol,Flamin' Groovies,1
Todo A Mi Favor,Juan Carlos Baglietto,11
Chant For Eschaton 2000,Behemoth,1
Buried Alive In The Blues,Michael Bloomfield,10
Bad Creation,Vivian,2
I Can't Help,Cocoa Tea,5
A Whiter Shade Of Pale,Annie Lennox,3
East,The Rongetz Foundation,10
All Of This,Blink-182,19
No Mercy Remix (Cade Money Remix),The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,4
Chanson sous la pluie,Michèle Bernard,6
Track 04,Pelt,16
Like a Bird Pulling Up At a Worm,We Show Up On Radar,3
I Loves You Porgy,Percy Faith,9
House of Love,Steel Pulse,7
People Make The World,The Box Tops,3
Noites Cariocas (Minhas Noites Sem Sono),Gal Costa,11
Nie mehr heim,Kapelle Herrenweide,3
Alla Fine Di Tutto Questo,Fabri Fibra,12
Left Behind,The Steeles,11
Orchard,Moss,16
Finally,The Incurables,10
Entanglement,John Ottman,11
Frei zu sein,In Extremo,1
Now I'm All Over The Place_ Scoob (Album Version),Frank Caliendo,0
The Impala Incident (The Fifth Annual End Of The World Tour),Christoper Titus,0
Sounds Of The City,DJ Nasty,14
We Got You (Featuring Jaguar),The Roots / Jaguar,8
Dumy Moi-Zamicy Dal Nie...,Alkonost,1
Stereophonic Presentation - Kokoro_ Pt. 5,Roger Reynolds,16
Morning,Poncho Sanchez / Dianne Reeves,5
Always,RyanDan,3
Only If You Live There,Oliver Lake Quintet,8
A Galicia Vente Xa,Xose Manuel Budiño,12
Need Not,A Ghost Devotion,10
Good Question  (LP Version),Lee Ritenour,19
Bing,The Jason Bonham Band,2
Operation Love,Mark Ashley,5
Walk in the Park,Audio Pyper,14
Waterfall (Spirit Of The Rainforest Album Version),David Arkenstone,16
Si Xin De Li You,F.I.R.,8
The Tube,Spectra Soul,14
I'm Running Out Of Love,Dolly Parton,6
Mo Jing,CoCo Lee,4
Crystal Clear,Brainchoke,1
Magic Carpet Ride - Original,Glen Ricks,7
Turu wilakuy,Alturas,8
Love,YZ,4
The House Is Rockin',Stevie Ray Vaughan And Double Trouble,1
Bruttosozialprodukt,Geier Sturzflug,12
The Room,Bruce Carroll,3
Dancing Drums,Badmarsh & Shri,14
Can't Take My Eyes Off You,Muse,3
Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),Black Debbath,1
China Doll,Slim Whitman,16
Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,The Glencastle Sound,0
Icicle Rain,Claire Hamill,1
Ki An O Ageras Fisa,Nikos Xilouris,6
Main Title/Animal Crackers,The Marx Brothers,6
Great Escape (Good Intentions),Bob Neuwirth,3
Ill Always Love You,The Tokens,10
Non-Stop Floater,Marcelo Radulovich,1
The Strongest Wind That Blows,Shriekback,4
Galopera,Los Fabulosos,3
Haunted House,Gene Simmons,11
A Disconsolate Winter Landscape,Crematorium,9
Diamond In The Bluff,Memphis Sheiks,3
Soul Etouffe,Jazz Crusaders,5
Out In The Street,UFO,10
Tennessee Blues (Album Version),Geoff Muldaur,8
Niggas Die 4 Me,Drag-On / DMX,4
Cancion De Cuna_ Op. 49_ No. 4 (Brahms),Mariano Yanani,9
Never-ending,Esion Jim,10
Dubrovnic,Les Ogres De Barback,1
How Long,Joe Grushecky,19
Bass Fanactiks,DJ Phiene,18
Bazooka,Pat Travers,1
Stereo + Video,D:Fuse vs The Scumfrog,14
Menssa,Loketo,12
Cry Like An Angel,Shawn Colvin,10
Waiting For A Train [Live],John Sebastian,8
Black Night,Halfway to Gone,1
Geh,Kuba,11
Carrie's Theme,John Frizzell,9
All Your Love [Live 1999],Gary Moore,19
Hunter And The Hunted (Live),Simple Minds,19
Down In The Hole,James Taylor,8
La Llamada,Selena,5
Happy Beat,Edmundo Ros,11
Hur hur murmioon,Frederik,5
Find us Faithful,Bill Murk,10
Per Colpa Tua,Noemi,12
Are You Putting Me On The Shelf,Don & Juan,7
100%,Cocoa Tea,4
Plans (Cover Version - Original by Grizzly Bear),Band Of Horses,6
Oi! Oi! Oi!,Cockney Rejects,2
Miina ja Mikko markkinoilla,Esa Pakarinen,0
Mai,Loudermilk,10
What I've Got In Mind,Billie Jo Spears,7
Saturday Night's Alright (For Fighting),Nickelback featuring Kid Rock,1
The One Piece Puzzle,SKYCLAD,2
I've Been Cryin' Since You've Been Gone,New Roanoke Jug Band,12
Lets Go Amigos - Tail,Johnny Pearson,14
Slap U Around,GWAR,2
Make It Funky (Album Version),Information Society,17
I Could Be Dreaming,Belle and Sebastian,1
La Mamá De Jimmy,León Gieco,1
Like A Freza,Little Capes,7
Now And Forever,Call To Preserve,1
Soaked In Cinnamon,Ultimate Fakebook,19
Guardian Angel,Broadcast,19
Bourrée des Monts d'Aubrac,Jean Segurel,12
Babylon,Judas Iscariot,1
Du Verstehst Mich Nicht,Andreas Dorau,7
Honor The Lord (He Holds The Keys Album Version),Steve Green,12
Jalousie,André Verchuren,8
Dicen Por Ahi,Enrique Iglesias,12
Le complexe de Sisyphe,Melatonin,10
The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),Pink Floyd,16
Turn Me On,Johnny Osbourne,4
Enclosed_ One Broken Heart,Eddy Arnold,6
Hollow Eyes (Beat The System Album Version),Petra,5
Sous les chataigniers,Jean Segurel,19
When A Man Loves A Woman,Alexander O'Neal,19
Gemini,Ashes to Ashes,19
Party Favours,Bionikworld,14
124,Photek,14
ABCD Medley,Laurie Berkner,19
Me Dicen El Feliz,Orquesta Sublime,6
Cabiria,Hot Club Of Cowtown,11
My Heart Is Booked,Pinchers,4
Plus chère la vie,Les Malpolis,5
Good Times Have Done Me Wrong (live) - exclusive version,Simply Red,5
Pu**y Pop,Xzibit featuring Jayo Felony and Method Man,4
Another Love Song,Warrior King,4
It Won't Be Long Now,Frank Stokes,9
Skank and Dub,Junior Reid,17
Un Espacio Para Andar (2002 Digital Remaster),Aleks Syntek,5
Put It Off Until Tomorrow,Mae West,0
Mary Had A Little Boy (Maestro Mix),SNAP!,12
Livin' On The Edge,Aerosmith,2
Visitor,Donna The Buffalo,12
REALIZATION: REMORSE,This Is Hell,2
Soul Simplicity,Soulwax,2
El Sabor lo Pongo Yo,David Andreu,5
Groundhog Day f/Cee-Lo Green & DJ Craze,Mayday,4
Come Around (Acoustic),Sister Hazel,19
Dream Of Ice,Dave Eggar,15
Don't Start Me Cryin' Now,DMZ,1
Touch The Sky,Kanye West / Lupe Fiasco,7
Casava Piece Riddim,Sly Dunbar,16
Going Out Tonight,HardNox,4
Oh The Joy That Came To Me,Sister Rosetta Tharpe,9
Allez_ Glissez!,Quadro Nuevo,11
Lagrima,Terry Muska,8
Salsa pa tí,Perrocker,7
Love and happiness,Billy Price_ Fred Chapellier,5
Sick 2 Think,Why?,18
Easy Life (Live),Cockney Rejects,1
Principe Nino - Original,Orquesta Broadway,18
Studio Dialogue (#26),The Stooges,14
Life Upon The Wicked Stage,Sophie Tucker,0
Mansion in the Sky,Florida Boys,6
Don't Bogart,Headhunter,10
Release Me,Don Gibson,9
Lost In The Future,Sneaky Sound System,19
Silent Night,Philip Bailey,3
When I Grow Up,Fever Ray,14
Mambo Italiano,Tony Murena,11
Raise Your Hand,Janis Joplin,19
The Loco Motion,Little Eva,1
Nature's Disappearing,John Mayall & The Bluesbreakers,5
Spain,Neviss,2
Transmission - [The Factory_ Manchester Live 11 April 1980],Joy Division,2
I.Y.A.,Chris Brown,18
These Days,Take It Back!,1
I Love You Baby,Thrilla U,4
What If I Kissed You Right Now?,Joi,17
Da Funk,Daft Punk,14
How Old Are You,Loudon Wainwright III,19
Jenny Jenny,The Shirrows,2
Con La Tinta De Mi Sangre,Mazz,19
We Will Stand,Russ Taff,7
Hillcrest Drive,The Del McCoury Band,2
You Gotta Move,Mississippi Fred McDowell,8
Twelve Gates To The City,John Cephas & Phil Wiggins,11
Engine Skull,Cancer Bats,1
Descontrol,Daddy Yankee,7
Indian Queen,Electric Light Orchestra,9
Genesis,Busta Rhymes,4
Easy or Not (Album Version),To My Surprise,1
Soul Music (ReMastered),Curtis Mayfield,11
Lonesome To The Bone,Johnny Cash,3
Hope  (Edited Album Version),Twista Featuring Cee-Lo,4
Donde Estas Corazon,Shakira,14
Unutmam,BassTurk,8
I've Come This Far by Faith,The Mighty Clouds Of Joy,9
The Avenue (Zack W. Remix),K-OS,18
Balada De La Mariposa,María Elena Walsh,6
You Were Only Fooling,Connie Francis,6
Amidar (CCCP Mix),Rui Da Silva,14
Down A Notch,Faking David,2
Gedroomd,Hef feat. Big2 & Dio,4
Everything I Need,All Girl Summer Fun Band,2
Starlight,Snowgoons,5
Jaan - Interlude,Rishi Rich,4
I Surrender All,Clay Crosse,10
I'm Wondering,Mikey General,7
Onni,Irwin Goodman,11
1000 Good Intentions,Rise Against,1
White Light,Gorillaz,10
All The Things You Are,Eliane Elias,15
Zanzibar,Lizzy Borden,2
Styles P Speaks (Interlude),Styles P,4
Mango Del Monte,Tito Rodriguez,19
A Broken Heart,Dallas Holm,8
Tomara (I Wish),Flora Purim,8
Certified Gangstas (featuring Jim Jones Camron & Bezell),The Game feat. Jim Jones Camron & Bezell,17
Slab Ridaz (feat. Lucky Luciano & Filero),Ice_ Lucky Luciano_ Filero,4
The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),SNAP!,5
Get Moose and Squirrel,Virgil Moorefield,0
I Don't Give a F**k,D.O.W.N.,4
Outskirts Of Life,GG Allin,7
The Queen's Treatment,Ada Jane,8
Future Traffic Song,Ashtrax,18
Compromise,The Berzerker,1
Sanctify Yourself (Extended Remix),Simple Minds,12
100% Dundee,The Roots,19
Den Me Agapas,Anna Vissi,19
Feel Better,California Oranges,12
Breezin' Along With the Breeze,The Merry Macs,0
Yo Odeconer,Kékélé,19
Aziatic (Outro),AZ,7
Show Fifteen with Bernard Sampson & Robert Sewell,Groucho Marx,6
Voici Les Clés,Gerard Lenorman,11
Kassoule,Tabu Ley Rochereau,6
Colour My XTC,Jeff Scott Soto,2
Problem Inna the System,Black History,18
Inoculated City,The Clash,7
Make This Love Last,Wendy Moten,7
The Other Side,Super700,11
Thank You Mr. Poobah ( Remastered 97' Version ),The Paul Butterfield Blues Band,3
Everything Has Changed,Patric C,12
Goin' Upstairs (Little Freddie King),Little Freddie King,7
Show Of Love,Jimmy Riley,5
Alte Pizza,Der Plan,4
Song From Moulin Rouge,Percy Faith & His Orchestra,9
Fast-Track,Radiohead,3
The Ghost At #1,Jellyfish,5
The Chosen Legacy,Dimmu Borgir,1
Drifting,David Arkenstone,18
Going Home (Acoustic),Catherine Howe,8
Blues 666,Fuzz,19
Wanna Hurt Mase? (Album Version),Mase,19
Ring The Alarm,Beyoncé,2
Seek 300,Information Society,5
Between Love & Hate,The Strokes,19
Endeka Para,Natassa Theodoridou,10
Estas Listo,Juan Carlos Baglietto,19
Last Thursday (Call Me Crazy),Carolyn Arends,12
Sangha the Outcast,Nick Ingman,9
Walking Through the Ghetto,Sugar Minott,4
Ol' Mother Earth (Album Version),Tony Joe White,8
Blue Cave,Steve Smith,15
Near My Soul,The Sonics,12
Cancion De Amor,2 Minutos,1
Something 'Bout Love,Lisa Lisa & Cult Jam,7
Laquelle Des Deux Est La Plus Snob,Jacques Dutronc,3
Dungeon Master,EPMD / Nocturnal,7
Cuore Appassionato,Sergio Franchi,3
My Prerogative,Britney Spears,14
Head For Backstage Pass,Jeff Beck,14
He's A Rebel,Crystals,19
