title,artist,cluster_id
Cursed Again,MU330,18
We Will Rock You,Nickelback,5
Double Jig: The Rolling Wave,Willie Clancy,3
Drummer Boy,The Clark Sisters,5
Un Amor En El Olvido,Marisela,7
For Me And My Gal,Ed Ames,11
Better Way Of Life,George Nooks,5
Personal Tragedy,Ron Goodwin,9
Urbania,Statues,4
Frontiers (LP Version),Bela Fleck And The Flecktones,10
Roman Empire,P.o.d,10
I'm Amazing,Keb' Mo',11
Bar Talk,Ed Calle,19
Fair Diana,Johnny Keating & All Stars,6
Freedom,Jah Cure,5
Three Bells / Les 3 cloches,Leon Russel,3
No One,Streetwize,18
Juguete,Cheo Feliciano,3
Holly & The Ivy (Album Version),Danny Wright,16
I Promise My Heart,Ross,5
Blue Yodel No. 1(T For Texas),Charlie McCoy,8
Melody,Kerson,17
Rock Of Gibraltar,Nick Cave & The Bad Seeds,2
Maldito Amor Featuring Tito El Bambino (Version Urbana),Andy Andy,5
Hide Thou Me,Oak Ridge Boys,9
Cordeiro De Nana,João Gilberto / Gilberto Gil / Caetano Veloso,3
O Come All Ye Faithful,Nando Lauria,2
I Put a Spell on You,Screamin' Jay Hawkins,11
Lu Ren Jia,Justin,8
C'est moi le mari,Jean Gabin,7
Derek Taylor - Introduction,The Beatles,15
Narrow Grave,Army of the Pharoahs,18
Hurry Hurry Baby (Dj Edit),Fyah Blaze,7
Kids In the Store,George Lopez,11
Distant Voices,Atman,3
Tudo E Ilusao (1997 Digital Remaster),Clara Nunes,5
Rain Please Go Away,The Del McCoury Band,19
Give Me Your Word,Frank Ifield,8
Jody,Jeff Beck Group,10
Fingerprints,Minipop,10
Star,Krystof,8
Goofy Golf,Mack and Jamie,0
Get Back,F4,12
Losing Weight Part 2,Cam'Ron / Juelz Santana,7
Love Without Fear,Katie Armiger,3
Improv #1,Gonzalo Rubalcaba,15
Contessa Entellina,Stephan Micus,16
When Will I Be Loved,Sandy Posey,11
Why We Thugs (edited version),Ice Cube,4
Le Théâtre / Bof L'Important C'Est D'Aimer,Georges Delerue,9
S.O.S.,A-Studio,12
Luminous Bliss,Atman,10
Religion,Kathleen Madigan,0
La Luna Enamora - Original,Bobby Capo,6
Again,Radney Foster,3
Can't Hold Back,Bellatrax feat. Tina Cousins,14
Fanfare For Freedom,US Coast Guard Band,9
Boat Day At the Marina,Forensics,10
Are We Really Doing Your Will,The Winans,7
Gangsta's Fairytale 2 (Explicit),Ice Cube,4
I Will Turn Your Money Green (Tk. 1),Furry Lewis,6
Subliminal mit Naturgeraeuschen,Kurt Tepperwein,13
I Can't Wait 'Til Christmas (LP Version),Bryan White,12
Guitarra Dimelo Tu,Alberto Cortez,3
The Fortway,Dirty Harry,14
Limosna De Amores,Isabel Pantoja,6
Immonumental,Flowin Immo et Les Freaqz,10
Bubulina,Sui Generis,8
Under The Palms,Photek,9
Tabloid Junkie,Michael Jackson,5
Seis Perlas Cubanas,Orquesta Sublime,0
Pish Tash,Mish Mash,7
Rebelion,Juanes,5
Superstar,BigElf,5
Mi Alma Esta Enamorada,Bobby Pulido,7
Borrow Mine,Bebo Norman,2
Stand By Me (Freedom Band Album Version),Bill & Gloria Gaither,0
Missing,Nicola Fasano feat. Paula B.,14
A la Hora,Ocho y Media,18
Evil Ways,Otis Spann,9
Crack,RUN-DMC,17
Birdies,Danny Elfman,15
Destroy 2000 Years Of Culture,Atari Teenage Riot,1
Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King,Staatskapelle Dresden/Herbert Blomstedt,15
La Vida Eres,Orquesta Sublime,4
Catch Me In The Morning (Album Version),Doug Sahm Tex Mex Trip,3
No Comprimise_ No Regrets,Hanoi Rocks,2
Tramonto Etnico,Daniela Dessì,3
Gun Thirsty,Bounty Killer,4
I Know Somethin (Bout You),Alice In Chains,2
Uptown,Camp Lo,4
Hold me,Les Hou-Lops,12
Walking In Dub,Burning Spear,14
Ego Trip by Nikki Giovanni,Blackalicious,4
Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version),Bill & Gloria Gaither,12
You,Wonderland,1
Hollow Dream,M.I.K.E.,14
That Blows My Mind (Slammin' and Way Out There!),The Gone Jackals,1
Dedicated To The One I Love,The Shirelles,8
Lonely,Gyptian,5
Meditations,Joanna Connor,6
Death Don't Have No Mercy,Hot Tuna,3
She Will Never Let Me Down,Toots & The Maytals,7
Life,Cece Winans,18
The Legionnaire,K.T. Oslin,18
You Made The Difference To My Life (LP Version),Ben E. King,5
On The Boards,Taste,18
Pus-Filled Carcass,Hemdale,5
Flash_ Crash and Thunder,The LeRoi Brothers,12
Peace Prayer,Dhamika,10
It's So Hard To Stumble (When You're Down On Your Knees),Lou Reid & Carolina,0
Shi Qu Ni,Elva Hsiao,10
Ai De Jie Shi,Leo Ku,8
Dios Bendiga,Andy & Lucas,5
Doin' It,Riviera Regime,4
Soon Come (2002 Digital Remaster),Peter Tosh,4
Jokers and Thieves,Chris Vickery,3
Maudits anglois,Alexis HK,5
The Education Of Jamie,The Family Stand,5
The Dance at The Gym,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,8
An Afternoon On the Moon (Jet Jaguar's Remix),Rhian Sheehan,4
Print,Jacob Young,9
Rainin' In My Heart,The Fabulous Thunderbirds,5
Because - Part 1,Buddy Johnson,8
If I Had My Way I'd Tear This Building Down,Blind Willie Johnson,9
Goodnight Girl,Wet Wet Wet,3
Awake (Album Version),Onesidezero,2
Wanna Be A Star,Kool Keith,5
The Bubble,Tha Liks featuring King T,4
La Ley De La Vida,Fito Paez,5
Mr. Bozack,EPMD,5
Use Of A Weapon (Album Version),Between The Buried And Me,1
The Ultimate,The Roots,4
Razamataz,Bruce BecVar,3
All Too Human,The Flies,8
Celebration,Vivian,12
Pushing Me Away (Album Version),Linkin Park,10
Thank You Mama,The Jackson Southernaires,7
Gone But Not Forgotten,The Del McCoury Band,12
Time Will Crawl (Extended Dance Mix),David Bowie,5
Why Don't You Spend The Night,Ronnie Milsap,10
Porn,Whitney Cummings,5
People Like New (LP Version),Seven Mary Three,8
Oute Mia Fora,Irini Merkouri,12
Strangerhood,Schizoid,9
Piranha,Bumblefoot,1
Running Sabotage,Johnny Pearson,18
I Can't,Foxy Brown / Total,14
Fixin' To Die Blues,Bukka White,6
Sublime Control,:Blacks On :Blondes,14
Arnold Layne,David Gilmour Featuring Richard Wright,2
It's Not Unusual,Willie Bobo,7
Venice Queen (Album Version),Red Hot Chili Peppers,10
Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court),Neeme Jarvi,11
Ridin' High,The Impressions,7
Horrible,Jack Off Jill,11
Turn Around (LP Version),Chris Rodriguez,2
Another Year,K's Choice,2
Noches Arabes,Los Fabulosos Cadillacs,14
Aurora,NAZCA PERU,2
Circle Of Hands (For A Time Like This Album Version),Sheila Walsh,5
Memphis In The Meantime,John Hiatt,19
Hatesex (Reborn),Hatesex,2
Sabina,Sam Fan Thomas,19
Bubbles in My Beer,Bob Wills,6
Grin'in In Ya Face,Smidi Beats,7
Stranger In My Room,Year Long Disaster,1
In Place Of Love [edit],Terminal 11 feat. b.b0Nd,12
Playing the Role of God,Adrenaline,1
Hip Hug Her,Jimmy McGriff,14
Wigue,Dobet Gnahoré,0
Of Myth And Men (Album Version),Red I Flight,1
Sangre americana,Bacilos,19
Are We Mindless?,Headhunter,2
I'm Going Around In Circles,Jimmy Witherspoon,8
Did You Ever Go Sailin',Isaacs,3
Tigers Fucking (Spoken Word) (Album Version),Joe Rogan,0
Nobody's Perfect,Mike And The Mechanics,19
Give Your Heart a Home,Don Francisco,8
This Train (Munk Edit),Who Made Who,19
Hao Lai Hao Qu,Alex Fong,5
Real McKoy Feat. Busy Signal,Mavado,7
Vollmond,In Extremo,2
Moving Up,Gustavo Santaolalla,9
Pranafestation,Desert Dwellers,9
Harlem Shuffle,Righteous Brothers,6
There Will Be Blood Tonight,Lizzy Borden,2
Sleeping My Day Away [Live],D.A.D.,12
Collapsar,Brand X,16
The Drop-Off,The Tragically Hip,2
I believe,Casual,18
Step 2 It,Pinch feat. Rudey Lee,4
In The Name Of God (Gentle Revolution Album Version),Scott Krippayne,8
Sentimental Journey,The Merry Macs,0
Let's Get It Started,Black Eyed Peas,4
Track TAKE FIVE,Antonio Koudele,7
(Wake Up) Time to Die,Lizzy Borden,2
Turntable Terrorist,Sonic Subjunkies,10
Porcelain Man,John Debney,15
Where the Rats 3,DJ Slugo,17
Dept. Of Youth,Pretty Boy Floyd,2
Easier By Now,Jamie Richards,18
Spirit and Machine,Marcelo Radulovich,10
I Only Have Eyes For You (Album Version),John Stevens,8
PDA,Backstreet Boys,5
Jody,Eddie Turner,19
No La Dejes Sola,Los Titanes,7
Prove Something (explicit album version),Fat Joe,7
My Mind Is Gone,3 Steps Ahead,8
Mine Yuh Business,Johnny Osbourne,18
Unconditionally (Soul and R&B),Willie Clayton,5
I Love It [Clubstar Remix],Sneaky Sound System,5
Christelle Est Une Ordure,Bénabar,0
Romance,Whitney Cummings,11
Encore,Roni Size,12
World Of The Video Game,Shinehead,4
Arrivederci Roma,Sergio Franchi,8
Mystic River,Blue Rodeo,19
Punjabian Di Chale Glassi,Bally Sagoo,5
Burlesque burglary,Cool cavemen,7
Are You Home,Singing Melody Feat. Robyn,5
Better,Vivian,2
Wichita Cathedral [live],Butthole Surfers,10
Insanity,S.U.P,14
No More Blues,Jimmy Wyble,0
Ugly Like Me (Demo Version),Die Symphony,2
Tootie Blues,Paul Geremia,11
Hot Night Downtown,Charlie Peacock,19
Piece Of My Heart,Janis Joplin,7
II Allegro,Varios,16
Si Yo Tuviera,Los Brujos,0
The Heretic Anthem (Live version) (Album Version),Slipknot,10
Merzwaltz,Atom,4
New Sensation,Snow Patrol,3
Dreaming Of April,Out Of The Grey,10
Lost Circles,React,10
Blackwood Moth,Milieu,18
El divertido,Orquesta Sublime,7
El Cumbanchero,Günter Noris,12
Wolf In Sheep's Clothing,Jeff And Sheri Easter,12
Pussy Hole,DJ Nasty,17
Goons Lurkin (Instrumental Album Version),Plies,7
For The Good Times,Dart,18
Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,Pelle Carlberg,19
Parchman Farm,Hot Tuna,3
Ain't No Game,Masta Ace Incorporated,4
A Lo Clasico,Daddy Yankee,5
Zhi Xiang Ni hui Yi,Hacken Lee,8
Amaze,Jimmy Riley,7
Radio Rape,The Cortinas,7
Grustnaja,Markscheider Kunst,7
Role Model,Steel Pulse,4
Grown & Sexy,DJ Omega,14
Frei zu sein,In Extremo,7
Virtuosite Musette,Edouard Duleu,11
We´ve Only Just Begun,Bitty McLean,19
Obvious ( LP Version ),Jane's Addiction,2
Porque Nos Queremos,Los Chichos,5
Epaule tattoo (Live 1989),Étienne Daho,2
Christmas All The Time (Acoustic),Tom Cochrane,8
Since The Last Time,ARRESTED DEVELOPMENT,7
Michelle (LP Version),Bela Fleck And The Flecktones,8
Reuben James,Kenny Rogers,18
Trumansburg Whistle,Gershon Kingsley,11
Rock Steady,Bad Company,2
Sporable,Winifred Phillips,16
The Waiting,Zombina & The Skeletones,1
Grey Skies Turn Blue,MxPx,1
Portobello Lass,Harry Lauder,0
Voodoo Doll,Fergie,4
Tanz,ZENFU,1
Isku Pitkästä Ilosta,Korpiklaani,1
Coming Back For More feat. Colin Corvez,Daniel Paul,18
Paradise In Your Eyes,Winston Reedy,7
Sunset Manifesto,Flink,5
Can't Help Falling In Love,Brian Dullaghan,18
One More Ride (Digitally Remastered),Johnny Cash,6
Birch,Maximilian Hecker,15
Same Old Thing,Albert Collins,19
The Way I Am,Eminem,18
Killer (Single Version),Seal,5
From My Hands,Salt The Wound,1
Nerio Compra Una Contestadora,Los Amigos Invisibles,6
T-Ball and Indian Guides (LP Version),Bill Engvall,0
Summer Summer,The Almost,2
Couldn't Stand The Weather,Stevie Ray Vaughan And Double Trouble,12
Bubblin' (Anita Demo),Camp Lo,12
La Rue Du Babouin,Françoise Hardy - Maurane,3
In Style,David Johansen,2
Big Bounce,David Arkenstone,18
Closin' Moes,Jeff Massanari Trio,18
Lived My Life,Singing Melody,5
Aya Benzer 2003 (Moonlight),Mustafa Sandal / Gülcan,12
So Different Blues,Mance Lipscomb,3
Pépètes,Java,5
Save My Soul (Cypher UK Radio Edit),Kristine W.,5
My Life Is Totally Boring Without You,Cracker,19
Fire in the Hole,The Elders,12
Cuantas Madres Llorando,Los Chunguitos,10
Opening,Harald Kloser / Thomas Wander / Thomas Schobel,15
Buenos Aires (De Tus Amores),León Gieco,3
Calliope,Al Di Meola,10
Dipset (Santana's Town) (Skit),Juelz Santana / Freekey Zeekey / Monique Garnett,0
Do You See The Light (Deep Ethno Mix),SNAP!,7
Cha Cha Cha,The Rodeo,11
Gavel Obliterated,Chris Clark,5
Bennie,Koffi Olomidé,3
Blood Round Dance Song (World),R. Carlos Nakai,16
The Dance Of Europe,Dave Brockie Experience,5
Crawling (Album Version),Linkin Park,10
Spoonie Is Back,Spoonie Gee,4
Life Force,Vanessa Daou,8
What Drives The Weak,Shadows Fall,1
3,Britney Spears,14
Vargbrodern Talar,Månegarm,5
Namibia,Ziggy Marley And The Melody Makers,7
Unlearn,Crematorium,1
Drama  (LP Version),Liquid Gang,5
Meet Me in the City,Junior Kimbrough,6
Sleuthing,Danny Elfman,8
Sweet Lady,Ernest Ranglin / Floyd Lloyd,11
Forever,Franco,10
Vitamina,Sonora Carruseles,18
Mui Mal_ Animal,L.A.V.I,14
I'm In The Mood For Love,Roger Williams,9
De Tha Mai Edo,Domna Kountouri,5
Am I That Easy To Forget,Carl Belew,11
Yesterdays,Gonzalo Rubalcaba,15
Que Vuelvas,Shakira,12
Rachel's retribution,Anne Dudley,9
Drunk Driving Tip,Dezz White,0
A Goodnight's Sleep,The Starting Line,10
Cup Horn,TEN MADISON,18
Concertino for Bass Trombone and Trombone Choir,David Taylor,15
I Love Your Way,Kashief Lindo,19
15 Step,Radiohead,7
Wohär dr Wind wäiht,Kisha,7
I Need a Veggie,John Holt,4
Lookin' For Me Somewhere,BoDeans,11
From Afar (Album Version),Van Halen,8
Volumatic Spacer Device,The Chap,18
Raise Your Hands,Bon Jovi,1
Champagne & Reefer,Bongzilla,1
Get Happy,Danny Wilson,7
Rainbow Dance,John Tchicai,15
Uncle B.S. - 1963,Tim Wilson,0
I'll Wait for You Dear,Al Dexter,6
No More Doggin',Otis Spann,12
Putt Jhatt Da Gulabi Phull Varga,DJ Vix,5
Cry For Love,Capleton,18
Misty Valley,Frank Chacksfield & His Orchestra,9
System of Play,Theodor Zox,17
Sehnsuchtsexpress,Frl.Menke,7
Trying To Get To Heaven,Bob Dylan,3
Do Your Will (Album Version),The Rance Allen Group,12
So hell mit Klause Duo,Flowin Immo et Les Freaqz,4
Oh What A Feeling,Everly Brothers,8
Check the bomb,Refractory,10
Come Alive,Agnostic Front,1
Llama y Verás,Luis Alberto Spinetta,8
Drones,Rise Against,1
Heyya Heyya,Ramy Ayach,2
Concerto For Saxophone (Quartet Version): Movement IV,Philip Glass,11
Spitting Games,Snow Patrol,11
Nachts um halb drei,Janina,11
000GrandPno,Pumpkin Buzzard,6
