title,artist,cluster_id
Harmonia,Pitch Black,14
Rhymin' Spielin',fIREHOSE,18
Friday Night,Sex Machine ft. Shèna,14
I'm Gonna Let My Love Flow,Commissioned,19
Tschung Mori,Megadrums,8
We're Here To Stay,M.I.K.E.,14
Una noche serena y obscura,Antonio Bribiesca,3
Here Comes The Big Parade,Harry Connick_ Jr.,11
Intro,Styles P,5
Red Hot Pepper Pot,Gloria De Haven,11
Dream On (LP Version),Blackfoot,2
Stand Down,Stickboy,1
Sun Shower (Single Version),Busdriver,19
Don't Look Back,Grandpa Jones,6
Lil' Boy Fresh,Juelz Santana,5
Samba de Paris,Kyle Eastwood,10
New Shoes,Dottie Rambo_ The Whites,3
Ovanlär,Bröderna Djup,12
Juke Appeal,DJ Rashad,14
Mother's Little Helper,Wild Horses,1
Sweet Harmony (LP Version),Maria Muldaur,8
All Of You,Gerald Clayton,5
The River,Curtis,19
Kinghead Shuffle (Little Freddie King),Little Freddie King,11
Portland_ Oregon,The Cat's Miaow,3
God Smack,Alice In Chains,2
Juke Joint,Farlow-Kirch Band,12
You Are Holy,4Him,10
I Love You More Than You'll Ever Know,Mick Hucknall,8
Watch Out for The Birdsongs,Goldfish,5
Map Your Psyche,Busdriver featuring Abstract Rude & Ellay Khule,8
25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII,Solomon,15
In The Hills,Jim Chappell,11
Kinky Afro [Remastered Version],Happy Mondays,1
Shifty Disco Girl,Helen Love,1
I Cannot Believe It's True,Phil Collins,3
Come Next Monday,K.T. Oslin,18
Where To Piss And Shit In Oslo,Black Debbath,12
When My Ship Comes In,Eddie Cantor,6
Missing (Olivier Berger Mix),Nicola Fasano Feat. Paula B,4
Show Me,Justin,19
Headlock,Esser,5
Borrare Tu Nombre,Mazz,3
Minuet in g minor,The American Boychoir,15
Kids Of Tragedy,Suzi Quatro,12
Chains Of Love,Joe Turner,6
Columbia,Oasis,2
Freeword,D.O.W.N.,4
Baby's First Christmas,Connie Francis,8
Baltimore Oriole (2004 Digital Remaster),George Harrison,2
Man In A Suitcase,The Police,5
Liar of Nastrond,Goatwhore,1
Big Sister,I.N.T.,14
This Is My Life,Phil Vassar,5
Galope A Beira Mar,Quinteto Violado,3
Elle Voulait Jouer Cabaret,Patricia Kaas,10
Where Ya Heart At,Mobb Deep,4
Leaving Melbourne,TEN MADISON,18
A ti,Alturas,3
Aphrodite (1999 Digital Remaster),The Edgar Broughton Band,6
Akh Larh Gayee,Malkit Singh,7
Frustration,Rocket From The Tombs,2
What It Do,J.R. Writer_ Jha Jha,4
Lillie Anne,Chalk Farm,12
Sigui,Djelimady Tounkara,11
Out Of The Danger Zone (Degarmo And Key Album Version),DeGarmo & Key,19
Brillantin' Brutal',Falco,14
It Must Be Love (Live Acoustic Version),Rickie Lee Jones,8
Miserere: XI. Cor Mundum,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,16
Midnight Rider,Buddy Miles,10
Slash,Long John Hunter,7
Two Wars,This Or The Apocalypse,1
Living Dead,The Plasmatics,1
Whispering Grass - Original,Dee Clark,8
Chao Wo,Miriam Yeung,5
Gib mir den Tod (Live),Der Moderne Man,5
Autobahn (Live),Kraftwerk,18
You Make Me Feel So Good,Simon Harris,17
Lust for life (recorded during the us tour in 1986),Iggy Pop,2
Humanity,The Berzerker,5
Spencer-Tracey,Danny Wilson,10
Who Cares,Don Gibson,6
Planetary Takeover,Snowgoons,12
Rosalita (Come Out Tonight),Bruce Springsteen,2
Lover,Spade Cooley,15
Bliss,The Dreamtree Project,13
Forever Until Sunday,Bruford,9
Que paso,D.A.R.,11
Just A Glance Away,Sam Baker,9
Agrymonyzer (Matsingena Mix),Joy Kitikonti,14
Tenemos Amigos,Dora The Explorer,7
Trouble (Studio),Buckwheat Zydeco,5
On The Money,Joe McBride,18
Wailin',OutKast,4
What You Want,LL Cool J / Freeway,7
Terve menoo jätkänretale,Irwin Goodman,7
Ask You for a Dance,Freddie McGregor,4
Precís,Casual,4
I Am,Devanic,12
We Wanna Change Our Band Name,Sex Machine,12
Dyna,Kanda Bongo Man,3
La Bamba,The Tokens,7
Medley: Father_ I Adore You/More Precious Than Silver,Cadet,2
Si Tu Me Dices Ven,Isabel Pantoja,8
If I Can't Have You,Jackie Wilson,6
Soliloquy (2001 Digital Remaster),Gordon MacRae,8
Widescreen,Pinch,16
The Devil Made Me Do Dat (LP Version),Young-Holt Unlimited,3
Xi Yang Wu Xian Hao,Eason Chan,19
Open Up Your Mind (Guido Osorio Club Mix),Eyes Cream,14
Held Der Tastatur,Melanie And The Secret Army,12
Desperate Man Blues,Daniel Johnston,15
Satanic Majesty,PitchBlack,1
Interlude (Album Version),My Chemical Romance,9
The Nightmare Begins,ZombieSuckers,15
Ready For The Floor (Radio Edit),Hot Chip,14
Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,19
Riot In Cell Block N.9,Commander Cody And His Lost Planet Airman,7
The Hotness (ft. Shontelle),Rihanna,4
Canon In D,Tom Barabas,9
Dangerous Mood,Keb' Mo',7
Jah The Only One,Rocker-T,4
Lord of Shadows and Golden Wood,Beherit,10
We've Got It All,John Davis,4
Sittin' Here With Nothing,Big Mike Griffin,2
Gwithian,Luke Vibert,16
Turn This Thing Around,El Presidente,1
Pichleh Janam Dee,XLNC,5
Watermelon Man,Johnny Kidd And The Pirates,9
Boll Weevil,Blind Willie McTell,6
Controlando El Area,Daddy Yankee / Bounty Killer,4
Largo,Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,9
Tarha Tinghi,Philippe Eidel,5
The Things That I Used To Do,Guitar Slim,3
Los Conguitos,Mongo Santamaria,16
Pauvre Jean,Jacques Douai,0
"Return Of The \"G",OutKast,7
Fruko's  Boogaloo,Fruko Y Sus Tesos,7
Vaya (Live At The Beacon Theatre),Ray Barretto,19
Life Of A Star,MIMS,4
Laundry & Dishes,Adrienne Pierce,5
Estoy Contigo,Selena,12
Face,Dave Rave_ Mark McCarron,8
The Other Boleyn Girl - Opening Titles,Paul Cantelon,9
Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),Bobby Hutcherson,8
Up On That Cloud,Blue Rodeo,2
Sunday Morning (Sony Connect Set),K-OS,2
Take Me To Paradise (Nicky Scanni's Garage Mix),Will To Will,14
I'm A Believer,Tyrone Taylor,19
Thrill Me (Atfc's Jackhammer Re-Rub),Junior Jack,14
Gaita Gaitero,Rincon Morales,11
A Sound That Only You Can Hear,K's Choice,12
Saturday Night Special,Mars Ill,5
Adventure No. 8,Jim Chappell,9
Fantasia 6: Mudarra,Terry Muska,6
Feelin` Alone,2-Gether feat. Sarinah,5
Blue Moon,T-Bone,4
Speak Low,Mike Vax,3
Shawty Get Loose,DJ Nasty,4
A Rush Of Blood To The Head (Live In Sydney),Coldplay,2
I singe dir es Lied,Kisha,8
We Got Da Dope,Three-6 Mafia,4
Synthesizer,OutKast featuring George Clinton,4
Room 13,Black Flag,1
Silent Movies (Album Version),Grant Geissman,3
Church_ I'm Fully Saved Today,Blind Willie Johnson,6
Succotash,Claw Hammer,2
Don't Crush It,Kool Keith,4
Wasted Days And Wasted Nights,Roy Drusky,6
What I Like (Womens),C.C. Adcock,5
Le Coeur Du Volcan,Julien Clerc,5
East Wind Drum Call,David & Steve Gordon,5
Pictou County Coal,Undertakin' Daddies,19
Les Trois Orfèvres,Pierre Perret,4
Fool For You,Rocky Hill,10
Time Will Tell,MxPx,19
Mefistofele/La luna immobile,Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti,15
Half Way Up The Stairs,Delroy Wilson,18
One of Us,Bottom Of The Hudson,3
Untitled,Rhian Sheehan,0
Estacao Primeira Da Mangueira_ Viva Do Samba,Samba Enredo,19
It's Bad For Me (Album Version),The Roches,0
Sorry Feat. Rafaqat Ali Khan,Rishi Rich,4
I'm On The Run,JennyAnyKind,2
Break The Ice,Britney Spears,12
Nüt isch für immer,Mayday,5
Dialogue et final si j'avais su,Maurice Chevalier / Françoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,0
Abscondence,Sun Yan-Zi,10
Fungus,Swim,2
Make The World Go Away,Ray Price,18
Sirius Calling,Art Ensemble Of Chicago,12
They Ride By Night,Charles Williams,2
Strassenkrieg,MC Sadri,5
Punk Rocker '97,Special Duties,1
Hey Louise,Neil Diamond,2
Pathfinders,Elvenking,1
Monkey Junction,Weedeater,2
Three Little Words,The Refreshments,19
Got To Make Me Love You,Tyrone Taylor,18
The Deep Blue Sea,The Irish Rovers,2
City Of Screaming Statues,At The Gates,1
In Pursuit of the Implicate Order of Cultural Chaos,Mira,15
I Love Me (I'm Wild About Myself) (2005 Digital Remaster),Mel Blanc,4
Dedicated,Paul Carrack,10
Shrivasta,William Coulter,3
Old Gobbler the Hound Dog,Johnny Horton,7
Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement,Lionel Rogg,3
Albo,Hevia,10
Yellow Brick Road,Jack Off Jill,2
Dream State,Paul Taylor,7
Te Fuiste En Abril,Palito Ortega,6
It Ain't A Problem,Rick Ross / Carol City Cartel,7
Sweet Love,Mary Black,8
Reborn (Explicit),Drowning Pool,2
Declaration of Independence,Marquez the Greatest,0
Salva Mea,Faithless,10
Black Market Hell,Aiden,13
Rainbow Jungle (Dub / Instrumental Reggae Music),Mikey Dread,17
Wind Beneath My Wings,RyanDan,10
Tu Robaste Mi Corazon,Selena,19
A Word From Deacon Jones [A Local Cable Access Ministry] (LP Version),Mark Lowry,0
I´m Throwing Rice,Eddy Arnold,6
Oedipus Rex_ Atto Primo: Liberi_ Vos Liberabo (Oedipus) (Stravinsky),Herbert  von Karajan,16
'Round the Wheel,DJ Harry,18
Me Decidi,Gisselle,19
Ballin' the Jack,Brenda Lee,11
Don't Keep Me Wondering,Buddy Miles,19
Ace Insurance Man,Bobbie Gentry,18
Ellen Disingenuous,Busdriver,7
Plecaciunea mortii,Negura Bunget,10
I'm Real,Jennifer Lopez featuring Ja Rule,4
Your Chance To Rock,Rodney O & Joe Cooley,7
Assface,G.G. Allin,1
Seasick,The Bureau De Change,19
Wild Talk [Live],D.A.D.,1
You Are!,Christian Quast,14
Sueño Salvaje,Los Indios Tabajaras,18
Perfect Moment,Darden Smith,18
Nom' Mayi,Dédé Saint Prix_ Pakatak,4
Hum Drum,Terror Squad / Remy / Prospect / Armageddon,5
Midnight,The Refreshments,19
Behind The Line Of Grace,Karen Peck & New River,8
Happy,Carolyn Arends,19
Lonley,Elva Hsiao,8
Dame Tu Carino,Ray Barretto,5
Parasitic Twins,The Dillinger Escape Plan,10
Love Alone,Kostis Maraveyas,3
Il rosso,Word,4
We Played A Game,Adolph Hofner,6
El Amor De Mi Vida,Israel & Moises,3
Rain Keeps Falling Down,Jimmy Witherspoon,0
Cuenta Conmigo,María,8
Sweet Little Sixteen,Vince Taylor,5
Kickstart My Heart (Album Version),Between The Buried And Me,1
Oye,Gertrudis,5
Why Should I Cry For You,Mariano Yanani,9
Deportees,The Gaskets,7
Cleo's Mood,James Taylor Quartet,12
Test 72,Mush,5
You Beat The Hell Outta Me,The Motors,2
It's Different - Original,Leroy Hutson,7
Bang! Bang!,The Knux,7
Irish Medley - Jigs,Jean Carnigan,1
La maison ou j'ai grandi,Bonita & Jerry Cormier,3
Tired Of You Clowning,Sunnyland Slim,8
Hallelujah [Club Mix - Remastered version],Happy Mondays,19
Anywhere Anytime,Sara Melson,12
Down the Line,Gregory Isaacs,4
African Typic Collection,Sam Fan Thomas,3
Popovic,Mando Diao,1
I Am The Curse (Duties Demo),Special Duties,11
San Agustin,Los Amigos Invisibles,16
Tango de la Flor (Album Version),Lole y Manuel,18
Sans ton amour,Bonita & Jerry Cormier,3
"Boom-Shack-A-Lack (12\" Mmix / Bonus Tra)",Junior Reid,17
I've Got You Under My Skin,Louis Prima And Keely Smith,4
Pound a Weed,Mikey Dread,11
We Are One Light,Aeoliah,15
Everybody's boppin',Ben Sidran,5
Tropical Nights,Clarence Profit,15
baby Wayo,African Rhythm Messengers,3
Puritania,Dimmu Borgir,1
The Ram And The Scorpio,Alphonse Mouzon,2
This World Is Not My Home,James Blackwood with The Light Crust Doughboys,11
No Te Apartes De Mi,Yahir,8
Red Socks Pugie,Foals,5
I Want You (Album Version),Faith Hill,8
Corcovado,Vince Guaraldi,9
Ain't No Sunshine,Michael Jackson,12
Sarah Palin {I Wanna Lay Pipe} [Remix],John Brown,7
Bumbo Red,Capleton,4
War Of The Worlds,The London Theatre Orchestra,1
Going Back To Memphis,Memphis Jug Band,0
Dark Flashes,Brian Keane,9
Shitzzo,Marco Polo,14
Goody Two Shoes,Adam Ant,1
I Still Haven't Found What I'm Looking For,Mariano Yanani,8
I Versus I,Seventh Star,1
Ice Cream Cone,Laurie Berkner,0
Please Baby Blues,Little Junior Parker,6
Wonderland,Robin Fox,2
Moisture,Dishwalla,5
Cry Of The Earth,Cybertribe,3
Ek Pardesi Di ,Naseebo Lal,19
A Crow Left Of The Murder,Incubus,2
Stack and Pile,Beenie Man,7
Cold Shot,Stevie Ray Vaughan And Double Trouble,3
Electron libre,Clarisse Lavanant,3
Padam padam,Marc Perrone,3
Campeones De La Vida,Alejandro Lerner,5
Simple Lullaby (Do Maj),Claudio,9
Five For Ellis,Toots Thielemans,16
Ai Ji Mei Gui 1000 Da,Sandy Lam,4
Mathilda,Jay Randall,6
The Possibilities of Loving You,Francis Dunnery,2
Lazy Day,Herb Alpert And The Tijuana Brass,0
Hey Joe,Carl Smith,6
Antes (Salsa Version),Obie Bermudez,19
Nudez,Ghorwane,12
My God  (Audio Adrenaline Album Version),Audio Adrenaline,5
Green And Blue,Deep Forest,5
Into The Mouth Of Hell We March [Explicit],Trivium,1
Million Miles,Blue Rodeo,2
She's On That Revivalism,John Brown,4
At The Movies (1991 Digital Remaster),Bad Brains,1
Assis par terre,Pascal Sangla,3
Aff E'chad (Nobody) (Live),Hadag Nahash,5
Check It (Explicit),Lords Of The Underground,4
Olive Oil,Happy Mondays,11
St. Patrick's Day,John Mayer,19
Llamado De Emergencia,Daddy Yankee,5
Telecommunication,Statues,5
I Don't Want To Let You Go,Weezer,3
Don't Go Breaking My Heart (LP Version),Sergio Mendes,5
He'll Deliver Me,Janet Paschal,5
"Agrippina : Act 3 \"Bel piacere è godere fido amor!\" [Poppea]",Marilyn Horne,16
Borin Fuckin Town,Rusted Shut,10
You Got Me (The Juan Maclean Dub),VHS Or Beta,14
Essa Marie,Samba Trio,11
Swan Lake,Brazilian Tropical Orchestra,2
Circle Round The Moon,Charley Patton,9
Playboy Foundation,Tammy Pescatelli,0
Ode To Billie Joe  (Live @ Fillmore West),King Curtis,3
I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav),Ice Cube Featuring Flavor Flav,7
Michael & His Slipper Tree '93,The Equals,12
A Fistful Of Dollars (1994 Digital Remaster),Babe Ruth,2
I'm Not Afraid When I'm With You,Ken Yokoyama,3
LAIVAMATKA WC:SSÄ,M.A. Numminen,4
Mighty Army Band,Gold City,3
Hey Joe,Carl Smith,6
Follow Me Up To Carlow,Planxty,6
Swinging On A Star,Big Dee Irwin,19
Carol Of The Bells (Instramental Featuring The Budapest Pops Orchestra),Greater Vision,8
Everything I Do from Robin Hood,John Williams,3
Skit,Rakim,17
Shadows,Styles P & The Evil Genius DJ Green Lantern,7
Going Under,Devo,6
Never Know What You Can Do (Give It A Try) - Original,Leroy Hutson,5
Train Buffer,Aesop Rock,7
Poema do semba,Paulo Flores,5
Can't Find My Sadie,Checkers,6
Mikä mun päässä nykii,Murskahumppa,1
Dans cette nuit j'ai envie de me perdre,Didier François,8
I Applaud You  (LP Version),Liquid Gang,10
