title,artist,cluster_id
Uu-Pee-Ämmät,Jope Ruonansuu,7
Auprès De Mon Arbre,Georges Brassens,4
Touch My Hand [Remastered],David Meece,8
That Little Ole Wine Drinker Me - Original,Charlie Walker,6
Hide Away,Freddie King,19
Basking Under a Blacksun Dawning,Morgion,2
Pop Pop,Twista,4
CB4 (Instrumental Mix),Slum Village,17
You'll Never Know,JERRY WALLACE,3
Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),Beenie Man Featuring Janet Jackson,17
After The Laughter,Marcie Blane,8
Trading Places,Usher,5
When I Get Home,The Fabulous Thunderbirds,8
Woman of Shiloh,Mike Brooks,0
He's Leading The Way,The Perrys,5
The Southern Soldier Boy,Kathy Mattea,8
I Am a Rasta Man,Wailing Souls,4
Zurezko Olerkia,Varios,15
Bon Demain,This Moment,1
Dub It,J.C. Lodge,18
Inherent Scars,Symphony in Peril,10
Mom's Phone,Greg Vaccariello,11
Roorasty,Saman,19
Weightless (Demo),Wet Wet Wet,2
Call Of Da Wild,OutKast,4
Dirty Diana,Michael Jackson,7
Mother's Day Part 1,AFS,8
Chinz Ninja (Rui Da Silva mix),Smart Alex,14
I'd Like To Be,Jim Reeves,18
No-Satellites,She Satellites,8
Single Man Blues,Bukka White,8
Contagious,Y&T,2
Why,Bescenta,4
Straight Coats,Kokane,4
They Reminisce Over You (Single Version),Pete Rock & C.L. Smooth,5
Der Kleine Idiot,Marco Rima,0
Ai Bu Hui Yi Zhi Deng Ni,Ken Chu,7
Kandiyohi,The Honeydogs,2
Talk,Bert Kaempfert And His Orchestra,7
Nação,Clara Nunes,19
Seven Drunken Nights,Ronnie Drew,19
Meathead (Album Version) (Non-PA),Story Of The Year,1
Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle,Massive Töne,4
Don't Wait For Me,Fred Locks,7
Mamma's Kitchen,Cece Winans,4
Introitus: Requiem: Agnus Dei,Kuijken Kwartet,9
Ripped Pants,Spongebob Squarepants,4
It Hurts Me To My Heart,Bobby Marchan,17
Wave,Patti Smith Group,9
Guys Do It All The Time,Mindy McCready,12
Your Prophetic Throne Of Ivory,Disembowelment,10
Quiet Time,Regina Belle,5
We Are One,Kelly Sweet,14
Yesterday,Brasilian Tropical Orchestra,10
3,DJ X-Change,7
Katherine,Steve Riley & The Mamou Playboys,3
The Snows,Pentangle,8
Walpurgisnacht,K.I.Z.,7
Love Letter,Gerald Veasley,3
Gotta Pay (Produced by Oddisee),Wordsworth,7
Grits Ain't Groceries,Rita Chiarelli,7
Climate Control,Uphill Battle,1
Communication,Mario Piu,14
Innsmouth Jewelry,Misty Roses,8
Jones From Indiana,Daughters,1
Simon,Lifehouse,10
The First Cut Is The Deepest,Little Angels,3
Feel Like Blowing My Horn,Robert Lockwood_ Jr.,6
We Who Finish Last,Shai Hulud,1
Gia,Despina Vandi,14
People with honour,Wilks,4
Where Have All The Clowns Gone,Michael Stanley Band,2
Twelve Ounce (Album Version),Home Town Hero,2
Don't Want To Know (1999 Digital Remaster),Bryan Ferry,11
Mr. Marshall,Johnny Osbourne,7
LFO [Original by LFO],Luke Vibert,14
Your Heart Can Sing,Bruce BecVar,3
La Pierrade,Bénabar,3
Skvoz' Tuman Vekov,Arkona,10
Fool,Cartel,7
Dos Arbolitos (Ranchera),Gloria Lasso,6
It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),MC5,11
Whitfield,Atomship,12
Palm Springs Jump,Buffalo Nickel Band,6
Sympozium,Dimmu Borgir,1
Mi Musica Es Para Ti,Johnny Pacheco,18
Get that Girl (Remix),Mother Superior,5
Down On The Street (False Start Take 2),The Stooges,5
In the Underworld,Skyforger,1
Stop The World,Extreme,19
Stairway To Cleveland,Jefferson Starship,1
These Words,Natasha Bedingfield,17
Madame Irma,Théophil,5
Reaching For The Best,The Exciters,7
Monopoly On Sorrow,Suicidal Tendencies,19
DJ's & MC's,Rodney O_ Joe Cooley,4
Unsaveable (Album Version),Faith Hill,19
Te Necesito,David Summers,19
All In,Joe McBride,18
Ine Mono Ekloges,Imiskoubria,4
Sister Sue,Commander Cody & His Lost Planet Airmen,6
Das Guru,Jazzy B,5
Mathilda,The Fabulous Thunderbirds,12
Let Men Burn Stars,M83,9
I Am A Pilgrim,Michael Bloomfield,3
Prefiero Decir Adios,Gisselle,8
When I Was Drinking,Hem,3
Think,The Rolling Stones,11
Looking Back,John Mayall & The Bluesbreakers,5
Banana Split Republic,False Prophets,7
Eden,Mystic Rhythms Band,10
Every Time I Look At You,Kiss,19
Rave On (Live 1982),Marshall Crenshaw,8
A Pretty Gal's Love,New Roanoke Jug Band,11
Anonymous Phone Call,Bobby Vee,6
Co-Pilot (Album Version),Letters To Cleo,2
Warten,Andreas Dorau,7
I Want To Know You More,Scott Krippayne,8
Ghetto Curse Words (Chopped&Screwed),5th Ward Boyz,4
Inhume,Inhume,1
God's Will,Martina McBride,8
Excuse me,Papa Wemba,0
Never Really Knew U,Arika Kane,5
Your One And Only (LP Version),Brenda Lee,19
Lindas Africanas,Africando,7
Baby Doll,Migraine,3
Mei Zi,Leon Lai,8
Du Er Venta I Himlen,Mons Leidvin Takle,16
Medley,Mick Moloney,9
Change,Carroll Thompson,11
Mothers Rastas,Taya wooden,8
Can't Break a Dead Girl's Heart,Zombina & The Skeletones,2
Far Away (Album Version),The Robert Cray Band,18
Did You See Jackie Robinson Hit That Ball?,Buddy Johnson,4
Twilight,Vangelis,9
Hell On Earth (Front Lines),Mobb Deep,4
Here Comes The Hotstepper,Ini Kamoze,7
Ex Nihilo,Becoming The Archetype,1
From The Pain,Adam Richman,8
Retrato Em Branco E Preto,Brasilian Tropical Orchestra,9
Away From The Sky,Rickie Lee Jones,15
Everytime It Rains,Peter Gallagher,8
Watcha Gon Do?  (Explicit LP Version),Terror Squad featuring Big Pun,5
Dhol Ton Bina,Malkit Singh,12
Some Enchanted Evening,Jay & The Americans,2
Voy A Olvidarme,Jay Pérez,19
Tell Him,The Exciters,19
No City - Instrumental,Aesop Rock,8
The Burden (Album Version),Dropkick Murphys,1
Don't Give Up,Portable,18
Celebration (The Plan Album Version),Raze,7
Purple Haze,Johnny Pearson,3
Clifton's Two Step,Clifton Chenier,2
Gotta Tell Somebody,Don Francisco,8
Antes Que Seja Tarde,Nelson Ned,11
Pic & Run,Adam Richmond,0
Woo Hoo,Kings Of Leon,19
Chase,Leona Naess,19
The Coldest Days Of My Life,The Chi-Lites,19
Chicken Fed,Ghetto Mafia,4
Yo Yo Get Funky,Fast Eddie,4
"mixture of noize (part two: \"walter sobchak\" - live extract)",Aphasia,13
Yo Quiero Saber,Toby Love Feat. Girlz Talk,5
From Da Back,DJ Godfather,17
More than War,YZ,4
Launder_ Lather_ Swab & Shower,Steve Green,11
Centrali termiche,Piero Umiliani,18
Grandbag's Funeral,Happy Mondays,5
When Heaven Falls,Swans Of Avon,2
Krazy In Luv,Beyoncé,7
Since I've Been Loving You,Fiona,19
Sleepy F%#&in' D,Sleepy D,4
Hawaï,Java,8
Out In The Woods,Leon Russell,19
The Man Machine (2009 Digital Remaster),Kraftwerk,17
Hungry People,Otis Taylor,8
Empty,Information Society,2
The Rock,Atomic Rooster,14
Teach Me Tonight (Album Version),Eddie Cano,11
22 (Vingt Deux) (Feat. Ours),Lily Allen Featuring Ours,5
The Scarifice Ceremony,Max Steiner,1
Release,Perpetual Loop,5
Rudeboy Shuffling,Dwayne_ Gyptian,4
Un Cachito De Ti,Sergio Dalma,19
Ten Cities Is Not A European Tour,Pagan Wanderer Lu,18
"sample processing failed (part one: \"why don't you fuckin' remember anything ?\")",Aphasia,19
You'll Never Know,Mindy McCready,12
Punisher (Loefah's SE25 Remix),Pinch,4
Amor Bonito,Pablo Montero,19
Samba De Una Nota So´,Joa~o Gilberto,11
Le type d'en face,Guillaume Ledent,18
Pianolude,Usher,3
Let Me,Casual,7
The Race,Bikini Machine,2
Blue Skies,Blue October,5
Último Desejo,Nana Caymmi,8
Who Killed Sparky?,Sasha,14
Naval War,Gina V. D'Orio,11
Fallen (Album Version),Ill Niño,2
Let's Go To The Darkside Of The Moon (Piano Version),Original Love,8
Free (Album Version),Dark new Day,2
What Do I Know,Unkle Bob,10
What Is Light? Where Is Laughter? (Acoustic Version),Twin Atlantic,18
Make Me Believe,Martina McBride,19
"Born In Louisiana [with Clarence \"Gatemouth\" Brown] [Live]",Kenny Wayne Shepherd,19
Loving You,Johnny Nash,10
Tócale Las Palmas,Peret,19
Why You Wanna Get Funky...,Del The Funky Homosapien,4
Balon Combo,Mau Mau,12
Stand Firm (2002 Digital Remaster),Peter Tosh,4
Sexy Ladies,Justin Timberlake,17
Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,19
Moonlight Boy,Jim Chappell,15
Äi Jo,ÄI-TIEM,4
Cold_ Cold Heart,Charlie Rich,3
Metamorphosis,Sonny Simmons,13
Don Toribio,Varios Artistas de Rumba,18
Fotia Sta Savvatovrada (Live),Angela Dimitriou,5
We Say No,The Freedom,10
Dreaming,Movado,14
You Are,Pearl Jam,19
Two Note Swivel (Unfinished Outtake),Talking Heads,14
19th Nervous Breakdown,Jason & The Scorchers,2
Packed Up And Took My Mind,Little Milton,5
Betty Et Tommy (Instrumental),Cali,18
Minuit sur terre,Alain-François,3
My FoFo  (Album Version - Amended),Fat Joe,7
Imperial March,The London Pops Orchestra,2
Temple Bells,Aeoliah,9
Io non ti invidio,Fabri Fibra,4
Tengo Un Amor,Toby Love featuring Rakim & Ken-Y,7
The Island etc.,Pagan Wanderer Lu,8
Cool Kid,Broadcast,4
Reunion,Bobbie Gentry,0
Love And Wealth,Charlie Louvin,8
Ailleurs,France D' Amour,8
Sunday,Bebo Norman,10
Epiphany,Bad Religion,10
15º Off Cool (Album Version),Bill Engvall,0
Whirlpool (LP Version),Ray Barretto,19
Bloodshed,Bruisers,1
Runaround (Live Version),Van Halen,1
Bleeding Love,Sandi Thom,8
Decidete,Marisela,18
The Spinward Marches,The Lord Weird Slough Feg,1
Yell Out,Pennywise,1
Who Cares,Delroy Wilson,4
Slow Love,Mr. Sancho,5
All The Answers,Jesus Jones,1
Here's to the Lonely,Dr. Elmo,3
Lovin' Cup ( Remastered '97 Version ),The Paul Butterfield Blues Band,5
Tall Cool One,The Sonics,9
Call On Me,Bad Company,5
Mamma pettenami,Chorus Line,6
You Gotta Be Movin',Corona,14
Give The People,EPMD,7
Planxty Morgan Magan/ The Morning Dew,The Irish Rovers,2
Marta (Rambling Rose Of The Woods),Arthur Tracy,6
God Unchanging,Jaime Jamgochian,19
Zion Chant (Album Version),Freddie McGregor,4
Catcher In The Rye,Guns N' Roses,2
Tema De Adrian,2 Minutos,1
Suan Shu,Candy Lo,7
God You Are My God,Delirious,10
Avisame,Baby Rasta & Gringo,5
Cuerda viva,Varios,19
Sk8 Tough,UK Subs,2
Windpower,Thomas Dolby,8
Sexo_ Pudor Y Lágrimas (Drum & Bass Mix),Aleks Syntek,5
Slangen I Paradis,Cutting Edge,18
A Fall Song,Cross Country,10
Brampton Boogaloo,Mocambo Allstars,7
The Conversation,Mt. Wilson Repeater,2
Ich bin jung und brauche das Geld,Eko Fresh feat. G-Style,7
Two Hearts One Love,Shania Twain,2
Now It's My Turn (Aqualite Mix),Berlin,14
Angel Fire,Eddy Raven,19
Standin In,Tunsi,18
Missing (Live in Europe),Evanescence,3
M'En Vas A La Fontaine,Jacques Douai,0
Ruby Don't Take Your Love To Town,Ed Bruce,9
Alive,Dala,19
Vapour Fragments,Intex Systems,6
Tengo Un Novio Tántriko,Las Ketchup,5
The Rainbow Bridge,Danny Williams,3
Single Again (Remix),Rick Ross,4
Black & White,Vanessa Daou,5
Come Around (LP Version),Sister Hazel,19
Surrender To Me,Lara Fabian,8
The Real Trick,Slackbaba,14
Grim Prospects (Harsh Remix),Schizoid,2
Red Umbrella (Album Version),Faith Hill,2
Baby Is Blue,Chris Jagger,3
Military Man,Willie Barcena,0
Voodoo Punnany (Album Version),Joe Rogan,5
He'll Have To Go,Frank Ifield,3
Breaking Down The Walls Of Heartache,Dexys Midnight Runners,10
What Should Be Done,Uriah Heep,3
Fighters (feat. Matthew Santos) (Amended Album Version),Lupe Fiasco feat. Matthew Santos,18
In The Valley Of The Moon,Jimmy Wakely,8
Gitana,Gloria Lasso,6
18 Carat Garbage,Billie Ray Martin Feat. Ann Peebles,14
Step Up,Flamin' Groovies,2
Come Home With Me,Cam'Ron / Juelz Santana / Jimmy Jones,5
Bury Your Head (Acoustic),Saosin,2
Preaching Blues (Up Jumped The Devil) (1978 Version),John Hammond,19
Disco Medley (Live At Houston Astrodome),Selena,19
I Will (Patitu),UKW,1
I'll See You Sunday,Twila Paris,7
Ouragan,Oldelaf et Monsieur D,0
Ohe Nene,Roy Brown,8
Wild Horse Road  (LP Version),John Stewart,3
Believe In Me (Clubb Mix),ATB,5
Better Ways,Tam Tam Go!,5
Miss Clara/Azusa Sue,Bobbie Gentry,19
Dead Hackers,Marco Beltrami,9
Do That There (Album Instrumental),Lyrics Born,17
Jingle Bells,Maddox Brothers and Rose,6
It's All In How You Look At It,Big Jay Oakerson,11
Contrary Mary  (LP Version),Kix,12
Traveling Fast,Pat Metheny,13
Comfort Zone,Everyday Sunday,1
All Night Long,Junior Kimbrough,7
First Kiss,Jim Chappell,15
Eruption (Remastered Album Version),Van Halen,6
Dub In Bed,Alternative TV,18
Miyela Afrika,Vusi Mahlasela,12
Something To Remember You By,Ray Conniff,18
Zoned Out,DJ X-Change,14
Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,Leo Ku,8
Yesss Lord...,Perfection,19
Ompa Til Du Dör,Kaizers Orchestra,2
Cranford: Holbrook,Carl Davis,16
Lullaby For The Dead In Our Life,Lexie Mountain Boys,9
Bed's Too Big Without You,Inner Circle,7
Swing Life Away,Rise Against,18
The drifter,Dennis Brown,19
Wave,Gal Costa,8
O Morro (Live At El Matador_ San Francisco),Sergio Mendes,18
Caution,Maxi Priest,11
Famous Girl,Chris Brown,5
so long_ astoria,The Ataris,1
To Your Door,Maria Forde,3
Trinity Definitely (Album Version),Don Davis,9
The Greeting Song (Album Version),Red Hot Chili Peppers,2
Suicide,Redman,7
Careless Whisper,Kenny G Featuring Brian McKnight,19
Retarded Army,Rocky Whatule,3
Love Theme From Night Of Dark Shadows (unused Version),Dark Shadows,8
Suck My Blood,Beherit,1
Need To Shout,Architecture In Helsinki,8
