title,artist,cluster_id
Grateful & Thankful,Francis Dunnery,8
Beothuck,Malefaction,1
Uu-Pee-Ämmät,Jope Ruonansuu,7
Auprès De Mon Arbre,Georges Brassens,4
Touch My Hand [Remastered],David Meece,8
That Little Ole Wine Drinker Me - Original,Charlie Walker,6
Hide Away,Freddie King,19
Basking Under a Blacksun Dawning,Morgion,2
Pop Pop,Twista,4
CB4 (Instrumental Mix),Slum Village,17
You'll Never Know,JERRY WALLACE,3
Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),Beenie Man Featuring Janet Jackson,17
After The Laughter,Marcie Blane,8
Trading Places,Usher,5
When I Get Home,The Fabulous Thunderbirds,8
Woman of Shiloh,Mike Brooks,0
He's Leading The Way,The Perrys,5
The Southern Soldier Boy,Kathy Mattea,8
I Am a Rasta Man,Wailing Souls,4
Zurezko Olerkia,Varios,15
Bon Demain,This Moment,1
Dub It,J.C. Lodge,18
Inherent Scars,Symphony in Peril,10
Mom's Phone,Greg Vaccariello,11
Roorasty,Saman,19
Weightless (Demo),Wet Wet Wet,2
Call Of Da Wild,OutKast,4
Dirty Diana,Michael Jackson,7
Mother's Day Part 1,AFS,8
Chinz Ninja (Rui Da Silva mix),Smart Alex,14
I'd Like To Be,Jim Reeves,18
No-Satellites,She Satellites,8
Single Man Blues,Bukka White,8
Contagious,Y&T,2
Why,Bescenta,4
Straight Coats,Kokane,4
They Reminisce Over You (Single Version),Pete Rock & C.L. Smooth,5
Der Kleine Idiot,Marco Rima,0
Ai Bu Hui Yi Zhi Deng Ni,Ken Chu,7
Kandiyohi,The Honeydogs,2
Talk,Bert Kaempfert And His Orchestra,7
Nação,Clara Nunes,19
Seven Drunken Nights,Ronnie Drew,19
Meathead (Album Version) (Non-PA),Story Of The Year,1
Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle,Massive Töne,4
Don't Wait For Me,Fred Locks,7
Mamma's Kitchen,Cece Winans,4
Introitus: Requiem: Agnus Dei,Kuijken Kwartet,9
Ripped Pants,Spongebob Squarepants,4
It Hurts Me To My Heart,Bobby Marchan,17
Wave,Patti Smith Group,9
Guys Do It All The Time,Mindy McCready,12
Your Prophetic Throne Of Ivory,Disembowelment,10
Quiet Time,Regina Belle,5
We Are One,Kelly Sweet,14
Yesterday,Brasilian Tropical Orchestra,10
3,DJ X-Change,7
Katherine,Steve Riley & The Mamou Playboys,3
The Snows,Pentangle,8
Walpurgisnacht,K.I.Z.,7
Love Letter,Gerald Veasley,3
Gotta Pay (Produced by Oddisee),Wordsworth,7
Grits Ain't Groceries,Rita Chiarelli,7
Climate Control,Uphill Battle,1
Communication,Mario Piu,14
Innsmouth Jewelry,Misty Roses,8
Jones From Indiana,Daughters,1
Simon,Lifehouse,10
The First Cut Is The Deepest,Little Angels,3
Feel Like Blowing My Horn,Robert Lockwood_ Jr.,6
We Who Finish Last,Shai Hulud,1
Gia,Despina Vandi,14
People with honour,Wilks,4
Where Have All The Clowns Gone,Michael Stanley Band,2
Twelve Ounce (Album Version),Home Town Hero,2
Don't Want To Know (1999 Digital Remaster),Bryan Ferry,11
Mr. Marshall,Johnny Osbourne,7
LFO [Original by LFO],Luke Vibert,14
Your Heart Can Sing,Bruce BecVar,3
La Pierrade,Bénabar,3
Skvoz' Tuman Vekov,Arkona,10
Fool,Cartel,7
Dos Arbolitos (Ranchera),Gloria Lasso,6
It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),MC5,11
Whitfield,Atomship,12
Palm Springs Jump,Buffalo Nickel Band,6
Sympozium,Dimmu Borgir,1
Mi Musica Es Para Ti,Johnny Pacheco,18
Get that Girl (Remix),Mother Superior,5
Down On The Street (False Start Take 2),The Stooges,5
In the Underworld,Skyforger,1
Stop The World,Extreme,19
Stairway To Cleveland,Jefferson Starship,1
These Words,Natasha Bedingfield,17
Madame Irma,Théophil,5
Reaching For The Best,The Exciters,7
Monopoly On Sorrow,Suicidal Tendencies,19
DJ's & MC's,Rodney O_ Joe Cooley,4
Unsaveable (Album Version),Faith Hill,19
Te Necesito,David Summers,19
All In,Joe McBride,18
Ine Mono Ekloges,Imiskoubria,4
Sister Sue,Commander Cody & His Lost Planet Airmen,6
Das Guru,Jazzy B,5
Mathilda,The Fabulous Thunderbirds,12
Let Men Burn Stars,M83,9
I Am A Pilgrim,Michael Bloomfield,3
Prefiero Decir Adios,Gisselle,8
When I Was Drinking,Hem,3
Think,The Rolling Stones,11
Looking Back,John Mayall & The Bluesbreakers,5
Banana Split Republic,False Prophets,7
Eden,Mystic Rhythms Band,10
Every Time I Look At You,Kiss,19
Rave On (Live 1982),Marshall Crenshaw,8
A Pretty Gal's Love,New Roanoke Jug Band,11
Anonymous Phone Call,Bobby Vee,6
Co-Pilot (Album Version),Letters To Cleo,2
Warten,Andreas Dorau,7
I Want To Know You More,Scott Krippayne,8
Ghetto Curse Words (Chopped&Screwed),5th Ward Boyz,4
Inhume,Inhume,1
God's Will,Martina McBride,8
Excuse me,Papa Wemba,0
Never Really Knew U,Arika Kane,5
Your One And Only (LP Version),Brenda Lee,19
Lindas Africanas,Africando,7
Baby Doll,Migraine,3
Mei Zi,Leon Lai,8
Du Er Venta I Himlen,Mons Leidvin Takle,16
Medley,Mick Moloney,9
Change,Carroll Thompson,11
Mothers Rastas,Taya wooden,8
Can't Break a Dead Girl's Heart,Zombina & The Skeletones,2
Far Away (Album Version),The Robert Cray Band,18
Did You See Jackie Robinson Hit That Ball?,Buddy Johnson,4
Twilight,Vangelis,9
Hell On Earth (Front Lines),Mobb Deep,4
Here Comes The Hotstepper,Ini Kamoze,7
Ex Nihilo,Becoming The Archetype,1
From The Pain,Adam Richman,8
Retrato Em Branco E Preto,Brasilian Tropical Orchestra,9
Away From The Sky,Rickie Lee Jones,15
Everytime It Rains,Peter Gallagher,8
Watcha Gon Do?  (Explicit LP Version),Terror Squad featuring Big Pun,5
Dhol Ton Bina,Malkit Singh,12
Some Enchanted Evening,Jay & The Americans,2
Voy A Olvidarme,Jay Pérez,19
Tell Him,The Exciters,19
No City - Instrumental,Aesop Rock,8
The Burden (Album Version),Dropkick Murphys,1
Don't Give Up,Portable,18
Celebration (The Plan Album Version),Raze,7
Purple Haze,Johnny Pearson,3
Clifton's Two Step,Clifton Chenier,2
Gotta Tell Somebody,Don Francisco,8
Antes Que Seja Tarde,Nelson Ned,11
Pic & Run,Adam Richmond,0
Woo Hoo,Kings Of Leon,19
Chase,Leona Naess,19
The Coldest Days Of My Life,The Chi-Lites,19
Chicken Fed,Ghetto Mafia,4
Yo Yo Get Funky,Fast Eddie,4
"mixture of noize (part two: ""walter sobchak"" - live extract)",Aphasia,13
Yo Quiero Saber,Toby Love Feat. Girlz Talk,5
From Da Back,DJ Godfather,17
More than War,YZ,4
Launder_ Lather_ Swab & Shower,Steve Green,11
Centrali termiche,Piero Umiliani,18
Grandbag's Funeral,Happy Mondays,5
When Heaven Falls,Swans Of Avon,2
Krazy In Luv,Beyoncé,7
Since I've Been Loving You,Fiona,19
Sleepy F%#&in' D,Sleepy D,4
Hawaï,Java,8
Out In The Woods,Leon Russell,19
The Man Machine (2009 Digital Remaster),Kraftwerk,17
Hungry People,Otis Taylor,8
Empty,Information Society,2
The Rock,Atomic Rooster,14
Teach Me Tonight (Album Version),Eddie Cano,11
22 (Vingt Deux) (Feat. Ours),Lily Allen Featuring Ours,5
The Scarifice Ceremony,Max Steiner,1
Release,Perpetual Loop,5
Rudeboy Shuffling,Dwayne_ Gyptian,4
Un Cachito De Ti,Sergio Dalma,19
Ten Cities Is Not A European Tour,Pagan Wanderer Lu,18
"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")",Aphasia,19
You'll Never Know,Mindy McCready,12
Punisher (Loefah's SE25 Remix),Pinch,4
Amor Bonito,Pablo Montero,19
Samba De Una Nota So´,Joa~o Gilberto,11
Le type d'en face,Guillaume Ledent,18
Pianolude,Usher,3
Let Me,Casual,7
The Race,Bikini Machine,2
Blue Skies,Blue October,5
Último Desejo,Nana Caymmi,8
Who Killed Sparky?,Sasha,14
Naval War,Gina V. D'Orio,11
Fallen (Album Version),Ill Niño,2
Let's Go To The Darkside Of The Moon (Piano Version),Original Love,8
Free (Album Version),Dark new Day,2
What Do I Know,Unkle Bob,10
What Is Light? Where Is Laughter? (Acoustic Version),Twin Atlantic,18
Make Me Believe,Martina McBride,19
"Born In Louisiana [with Clarence ""Gatemouth"" Brown] [Live]",Kenny Wayne Shepherd,19
Loving You,Johnny Nash,10
Tócale Las Palmas,Peret,19
Why You Wanna Get Funky...,Del The Funky Homosapien,4
Balon Combo,Mau Mau,12
Stand Firm (2002 Digital Remaster),Peter Tosh,4
Sexy Ladies,Justin Timberlake,17
Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,19
Moonlight Boy,Jim Chappell,15
Äi Jo,ÄI-TIEM,4
Cold_ Cold Heart,Charlie Rich,3
Metamorphosis,Sonny Simmons,13
Don Toribio,Varios Artistas de Rumba,18
Fotia Sta Savvatovrada (Live),Angela Dimitriou,5
We Say No,The Freedom,10
Dreaming,Movado,14
You Are,Pearl Jam,19
Two Note Swivel (Unfinished Outtake),Talking Heads,14
19th Nervous Breakdown,Jason & The Scorchers,2
Packed Up And Took My Mind,Little Milton,5
Betty Et Tommy (Instrumental),Cali,18
Minuit sur terre,Alain-François,3
My FoFo  (Album Version - Amended),Fat Joe,7
Imperial March,The London Pops Orchestra,2
Temple Bells,Aeoliah,9
Io non ti invidio,Fabri Fibra,4
Tengo Un Amor,Toby Love featuring Rakim & Ken-Y,7
The Island etc.,Pagan Wanderer Lu,8
Cool Kid,Broadcast,4
Reunion,Bobbie Gentry,0
Love And Wealth,Charlie Louvin,8
Ailleurs,France D' Amour,8
Sunday,Bebo Norman,10
Epiphany,Bad Religion,10
15º Off Cool (Album Version),Bill Engvall,0
Whirlpool (LP Version),Ray Barretto,19
Bloodshed,Bruisers,1
Runaround (Live Version),Van Halen,1
Bleeding Love,Sandi Thom,8
Decidete,Marisela,18
The Spinward Marches,The Lord Weird Slough Feg,1
Yell Out,Pennywise,1
Who Cares,Delroy Wilson,4
Slow Love,Mr. Sancho,5
All The Answers,Jesus Jones,1
Here's to the Lonely,Dr. Elmo,3
Lovin' Cup ( Remastered '97 Version ),The Paul Butterfield Blues Band,5
Tall Cool One,The Sonics,9
Call On Me,Bad Company,5
Mamma pettenami,Chorus Line,6
You Gotta Be Movin',Corona,14
Give The People,EPMD,7
Planxty Morgan Magan/ The Morning Dew,The Irish Rovers,2
Marta (Rambling Rose Of The Woods),Arthur Tracy,6
God Unchanging,Jaime Jamgochian,19
Zion Chant (Album Version),Freddie McGregor,4
Catcher In The Rye,Guns N' Roses,2
Tema De Adrian,2 Minutos,1
Suan Shu,Candy Lo,7
God You Are My God,Delirious,10
Avisame,Baby Rasta & Gringo,5
Cuerda viva,Varios,19
Sk8 Tough,UK Subs,2
Windpower,Thomas Dolby,8
Sexo_ Pudor Y Lágrimas (Drum & Bass Mix),Aleks Syntek,5
Slangen I Paradis,Cutting Edge,18
A Fall Song,Cross Country,10
Brampton Boogaloo,Mocambo Allstars,7
The Conversation,Mt. Wilson Repeater,2
Ich bin jung und brauche das Geld,Eko Fresh feat. G-Style,7
Two Hearts One Love,Shania Twain,2
Now It's My Turn (Aqualite Mix),Berlin,14
Angel Fire,Eddy Raven,19
Standin In,Tunsi,18
Missing (Live in Europe),Evanescence,3
M'En Vas A La Fontaine,Jacques Douai,0
Ruby Don't Take Your Love To Town,Ed Bruce,9
Alive,Dala,19
Vapour Fragments,Intex Systems,6
Tengo Un Novio Tántriko,Las Ketchup,5
The Rainbow Bridge,Danny Williams,3
Single Again (Remix),Rick Ross,4
Black & White,Vanessa Daou,5
Come Around (LP Version),Sister Hazel,19
Surrender To Me,Lara Fabian,8
The Real Trick,Slackbaba,14
Grim Prospects (Harsh Remix),Schizoid,2
Red Umbrella (Album Version),Faith Hill,2
Baby Is Blue,Chris Jagger,3
Military Man,Willie Barcena,0
Voodoo Punnany (Album Version),Joe Rogan,5
He'll Have To Go,Frank Ifield,3
Breaking Down The Walls Of Heartache,Dexys Midnight Runners,10
What Should Be Done,Uriah Heep,3
Fighters (feat. Matthew Santos) (Amended Album Version),Lupe Fiasco feat. Matthew Santos,18
In The Valley Of The Moon,Jimmy Wakely,8
Gitana,Gloria Lasso,6
18 Carat Garbage,Billie Ray Martin Feat. Ann Peebles,14
Step Up,Flamin' Groovies,2
Come Home With Me,Cam'Ron / Juelz Santana / Jimmy Jones,5
Bury Your Head (Acoustic),Saosin,2
Preaching Blues (Up Jumped The Devil) (1978 Version),John Hammond,19
Disco Medley (Live At Houston Astrodome),Selena,19
I Will (Patitu),UKW,1
I'll See You Sunday,Twila Paris,7
Ouragan,Oldelaf et Monsieur D,0
Ohe Nene,Roy Brown,8
Wild Horse Road  (LP Version),John Stewart,3
Believe In Me (Clubb Mix),ATB,5
Better Ways,Tam Tam Go!,5
Miss Clara/Azusa Sue,Bobbie Gentry,19
Dead Hackers,Marco Beltrami,9
Do That There (Album Instrumental),Lyrics Born,17
Jingle Bells,Maddox Brothers and Rose,6
It's All In How You Look At It,Big Jay Oakerson,11
Contrary Mary  (LP Version),Kix,12
Traveling Fast,Pat Metheny,13
Comfort Zone,Everyday Sunday,1
All Night Long,Junior Kimbrough,7
First Kiss,Jim Chappell,15
Eruption (Remastered Album Version),Van Halen,6
Dub In Bed,Alternative TV,18
Miyela Afrika,Vusi Mahlasela,12
Something To Remember You By,Ray Conniff,18
Zoned Out,DJ X-Change,14
Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,Leo Ku,8
Yesss Lord...,Perfection,19
Ompa Til Du Dör,Kaizers Orchestra,2
Cranford: Holbrook,Carl Davis,16
Lullaby For The Dead In Our Life,Lexie Mountain Boys,9
Bed's Too Big Without You,Inner Circle,7
Swing Life Away,Rise Against,18
The drifter,Dennis Brown,19
Wave,Gal Costa,8
O Morro (Live At El Matador_ San Francisco),Sergio Mendes,18
Caution,Maxi Priest,11
Famous Girl,Chris Brown,5
so long_ astoria,The Ataris,1
To Your Door,Maria Forde,3
Trinity Definitely (Album Version),Don Davis,9
The Greeting Song (Album Version),Red Hot Chili Peppers,2
Suicide,Redman,7
Careless Whisper,Kenny G Featuring Brian McKnight,19
Retarded Army,Rocky Whatule,3
Love Theme From Night Of Dark Shadows (unused Version),Dark Shadows,8
Suck My Blood,Beherit,1
Need To Shout,Architecture In Helsinki,8
Love Shines Through  (Dream Album Version),Michelle Tumes,10
"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",Aphasia,10
Jane 5,EPMD,4
Friends Of All Races,Rocky Whatule,18
White Jetta,Casiotone For The Painfully Alone,8
Canon In D Major (J. Pachelbel),Mariano Yanani,9
Two Guitars Shuffle (take 1),Lonnie Brooks,11
Till There Was You (John Creamer & Stephane K Remix),Rachael Starr,14
What If I Forget The Champagne,Stanley Clarke,3
A história do incêndio do jequitibá de Carangola (Part 1),Hélio Ziskind,8
Meteor Of War (Album Version),Rancid,1
Arise_ My Love (Song Of Solomon),Michael Card,9
Kangaroo Blues,Moon Mullican,0
Tem Do de Mim (Live At El Matador_ San Francisco),Sergio Mendes,8
Listen,Mykill Miers,4
Salvation,Chroma Key,3
Shame,Anna Abreu,5
I Love No One But You,Don Gibson,8
In Fate's Hands (Album Version),The Red Jumpsuit Apparatus,12
Elementro,TEN MADISON,14
Angry Chair,Alice In Chains,1
Vietnamese Baby,The New York Dolls,2
Nadal De Luintra,Berrogüetto,3
Que Ves Por Tu Ventana,David Saylor,19
Spawn (Again),Silverchair,12
Bring Out Your Dead,Cadacross,1
Life is Love,NO-TONE ft.Inusa,14
The Modern Rome Burning,Anti-Flag,5
Smith & Wesson,Frenchy,7
Talking During Sex (LP Version),Martin Lawrence,0
Tu Quieres Volver,Gipsy Kings,3
Cable,Languis,8
Get 'em,Redman / Saukrates / Icadon,4
Tu Vuo_ Fa_ L_ Americano,Rita Chiarelli,8
Intro/Whatcha Gonna Do about It,Humble Pie,2
Dragonfly,Connemara Stone Company,2
High Horse,Workhorse,3
Bodyfly (Dynamix original version),Dynamix,14
Calm Down Dad,Helen Love,5
Bigbigkiss,Helen Love,1
Intro,DJ Clue / P. Diddy,0
Stop That Thing,Sleepy John Estes,6
To Go Home,Daniel Johnston,9
Brampton To Roadhead,Gathering,8
Duh Duh Da,Lidell Townsell,5
Walking To Jerusalem,Tracy Byrd,10
Romanza,Hard Romantic,9
Drumroll (We're All Thirsty),P.O.S,12
September Song,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,16
Don't It (make Your Troubles Seem Small) (Album Version),Soul Asylum,1
Own Me,The Frequency,18
The Other Side Of That Hill,Barbara Fairchild,7
Morghe Eshgh,Mohammad Nouri,9
Sista,City High,5
Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],Big Star,2
Me vuelves loco,Caballo Dorado,12
Someday (I Will Understand),Britney Spears,9
Das ist mein Viertel,Eko Fresh feat. Capkekz,7
Fall Line,Jack Johnson and Friends / Matt Costa,3
Xin Bu Liao Qing,Fiona Sit,10
Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),Fabolous,4
Gaya's Dream,The Gathering,1
Nothing Matters Anymore,Showbread,1
The Pig,Showbread,10
Anyone Who Had A Heart,Cal Tjader,8
Wings Off Flies (2009 Digital Remaster),Nick Cave & The Bad Seeds,4
Working On The Highway,Bruce Springsteen,12
Fortunate Fool,Jack Johnson,4
I'll Be Glad,Elvin Bishop,7
Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,Small Faces,0
Change Clothes,Jay-Z,4
My Funny Valentine,Jeanie Lambe & The Danny Moss Quartet,8
Ascendant,Keep Of Kalessin,1
Song For Stephin Merritt,Kira,3
One Year_ Six Months,Yellowcard,2
Mis calles de arena,Fabián,2
Cai dentro,Gabriel Grossi,19
Kathleen's Song / Ray Lynch,Ray Lynch,9
Trows Kind,Elvenking,2
Don't Know How To Be,God Lives Underwater,12
Sincerely,Don & Juan,12
ONE WAY LOVE,An Cafe,1
Althea Cooley,Mack and Jamie,0
Canción De Títeres,María Elena Walsh,8
Devil's Daughter,Eric Burdon,19
Merry-Go-Runaround,Bob Hope,0
I'm Back,Eminem,17
Yearning Just For You,Bob Wills,11
Change Your Mind,KMD,12
La Fruta Bomba,Fruko Y Sus Tesos,7
Wildflower,Bon Jovi,2
Only You,Nana Mouskouri,3
Dolores,The Merry Macs,6
Na Primeira Manhã,Alceu Valença,3
Theme From the Victors,Frank Chacksfield,9
Wartime Blues,Blind Lemon Jefferson,5
O.T. (Skit),Cam'Ron,0
World Destruction (2005 Digital Remaster),Time Zone,7
Things You Do To Me,Martin Sexton,14
Given Up (Album Version),Linkin Park,5
Back A Yard,The In Crowd,4
Tripping Billies,DAVE MATTHEWS BAND,2
Valerie,Amy Winehouse,4
The Very Conscious,The Antripodean Collective,13
November Has Come,Gorillaz,4
O For a Thousand Tongues,Glad,7
I'mma Break It Down,Eazy-E,4
It's Good To Know Jesus,Mississippi Mass Choir,12
South Bound Water,Lonnie Johnson,6
1er Gaou,Magic Systeme,7
Ja Nun Hons Pris,Bryan Ferry,8
It Ain't What It Seems,Pat Travers,5
Thrill Me,Simply Red,2
Miesten tähden,Rauni Pekkala,3
Charly (Trip Into Drum And Bass Version) (Remastered),The Prodigy,7
Toby,The Chi Lites,19
From the Gardner Meditations: African Tarantella,Stefon Harris,8
Girl Tonite (featuring Trey Songz)  (Explicit Chopped & Screwed Version),Twista,5
Covered (The Beauty Of Simplicity Album Version),Telecast,3
Song For Paul,Alex Gopher,8
Danny's All-Star Joint (LP Version),Rickie Lee Jones,4
Alma De Metal,Bobby Pulido,3
I'd Rather Have Jesus,Loretta Lynn,8
Beautiful Lies,Eddie,4
Werther - Lyric Drama in four Acts/Act III/Toute mon âme est là,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,9
The Invasion (Aka Black Wa Da Da),Burning Spear,17
Jesus_ Lover Of My Soul (Bonus Stereo Trax),Passion,3
IV,From Autumn To Ashes,1
Rock The House (Explicit),Gorillaz,4
Carol of the Bells (Album Version),Danny Wright,16
La petite boite en fer,Mademoiselle Sane,18
Heal (The Separation) [PM Dawn Alt. Lead Mix],The Shamen,3
Tables Turn,Ann Nesby,18
East West,Thomas Battenstein,7
Motivator,Midwest Product,14
Knock Knock,Joe Lynn Turner,19
Wish (Album Version),Beautiful Creatures,19
Beauty And The Beast,Nightwish,2
Markus sång,Kent,10
She Don't Move Me No More,BB King,6
Through the Looking Glass (jazz),Chris Standring,18
Ormhäxan,Finntroll,1
General Chariot Corp. (LP Version),Bob Newhart,0
The Lonesome Boatman,The Fureys,16
Police Story,Black Flag,1
Alma Mater,Moonspell,1
Reminissin',Geiom Feat. Marita,14
Cajun Honey (Cajun Lovin' Style),Rod Bernard,12
The Croppy Boy,The Irish Tenors,15
Many Are We,Keep Of Kalessin,1
Fading Lady Light,Jefferson Starship,19
Caseta del Plater,Pep Laguarda & Tapineria,3
Sloppy (I Saw My Baby Gettin'),Devo,5
2 People,Ann Lee,14
Play The Part,Eyes Set to Kill,1
Gallows (Album Version),Atreyu,2
Destiny,Buju Banton,5
Café Sarajevo,Lara,8
La Nuit,Patrick Eudeline,5
Breath Of Fresh Air,Warrior King,11
La chanson des genêts,Jean Lumière,6
You Know How I Do [Live From Bamboozle],Taking Back Sunday,1
Io Vivo,Piero Esteriore,10
Ay Nare Nare,Grup Knar,3
She Left Me A Mule ,Sonny Landreth,11
Fanfara,Save As,14
Forró Praieiro,Sivuca,3
Bull Dog,The Shangri-Las,3
I Can't Believe That You're In Love With Me (Digitally Remastered 95),The John Buzon Trio,7
Russian Doll,Flink,2
Come Live With Me (12'' Extended Version) (2006 Digital Remaster),Heaven 17,19
Big Legged Woman,Robert Lockwood_ Jr.,11
My M.B. Thang,Tyree,14
Je suis le passeur du printemps,Jean Lumière,6
Chumpman Blues,Scott Ainslie,3
Como Nuestro Amor No Hay Dos,Cabas,12
Copacabana,Sivuca,3
No Good In Goodbye,Jason Michael Carroll,12
Tappin' Out (LP Version),The Katies,2
The Stranger,James Horner,15
Tenderly,Eddie Calvert,16
NOT IN LOVE,The Scare,2
I Wanna Be Where You Are,Michael Jackson,5
Remember (Walkin' In the Sand),The Shangri-Las,8
Intro,The Chi-Lites,10
Nanã,Mario Telles,3
Are You There (With Another Girl),Burt Bacharach,8
A.C.A.B. (Bumper Sessions),4 Skins,1
Dig Up Her Bones,The Misfits,2
Anfang Vom Ende,Pyranja,4
A Little Of You,Eurythmics,12
Collides With Beauty,ATB,10
El Mar No Cesa (Live),Héroes del Silencio,2
I'm Gonna Take My Time,Anthony Watson,5
In My Heart,Paul Avgerinos,9
Cien Anos,Selena,18
"(You're) Timeless To Me (""Hairspray"")",John Travolta / Christopher Walken,18
2 Fists Full Of Nothing,Bruisers,2
Amaze,Jimmy Riley,7
I'll Pray For You,The Perrys,8
Forgive Me (High Key-Premiere Performance Plus),Steve Green,3
Tabernacle Song,Fake Problems,7
Good Texan,The Vaughan Brothers,18
Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),Bobby Darin,19
Soul of Ethiopia,Oh No,3
This Ain't A Love Song,Bon Jovi,10
Neglected,Marygold,5
Louie Louie,Eddie and the Subtitles,1
Dontchaletmecatchya,The Wiyos,11
Prospection,Henri Pousseur,0
Chase The Light,Dope Stars Inc.,1
So Many Reasons,Jake Hess,3
Dragonfly,Diesel Boy,12
The Taking Of Angelique,Dark Shadows,9
Oh No,Daniel Johnston,9
Levallois Monte Carlo,Georges Parys,16
Loup Garou,Deville_ Willy,19
32 Lines (Album Version),Sophie B. Hawkins,10
Question Authority,Circle Jerks,2
4tx.31b,S.U.P,1
My Own Way,Evolution,19
Ich bleib so wie ich bin,Eko Fresh feat. Ado,4
Pick Me Up On Your Way Down - Original,Charlie Walker,6
Beloki,Peloton,0
Schauet Her!,Der Plan,0
Dunn's Revenge,Paul Buckmaster,15
Shenandoah,The Statler Brothers,8
Brightess night,Wilks,14
Le Roi A Fait Battre Tambour,Jacques Douai,0
Bob Your Head,RUN-DMC,7
Make it up,Anthony Cruz,7
Never Alone,Walter Hawkins,10
It Could All Get Blown Away,The Jeff Healey Band,12
Love Lifted Me,Eddy Raven,3
Luo Cuo Che,Sammi Cheng,8
Jag Vet En Dejlig Rosa,Thomas Battenstein,11
Junior Crehan's Favourite - Corney Is Coming,Planxty,9
Hannikaisen baari,Hector,11
Dope Nose,Weezer,1
Washes Over Me,Wamdue Project,5
Maracaia,Timbalada,5
Suba,Jason Miles,5
Siri,Samba Mapangala and Orchestra Virunga,19
Wang Wang Blues,Hank Penny,6
Chu Hsin,B.A.D.,8
Sommarens sista mås,Arne Weise,8
Trois Noëls québècois (trad): Gabriel,Catherine King/Matthew Schwinghammer/The American Boychoir,16
Love Is All Around,Wet Wet Wet,19
Lebaran,Bimbo,5
Cell (Album),Falling Into Place,10
Radio Jay,Mario Rosenstock,17
Ya Basta,Jay Pérez,12
DEU470956112,Marty Robbins,7
There Are More Questions Than Answers,Johnny Nash,11
Cranford: Deborah's Vigil,Carl Davis,9
Your Love (Got a Hold of Me) instrumental,George Nooks,11
Wo You Jin Ri,Justin,10
All Is One,Atman,10
Nobody In Mind,Joe Turner,0
Run A Mile,The Pineapple Thief,10
Kaloobafak [I'm Confessin' (That I Love You)] (LP Version),Jim Kweskin,0
Joy to the World,The Jordanaires & Orion,19
Show Me (Acoustic Version),Seal,7
Give It Up Or Let Me Go,Dixie Chicks,7
Background Music: The Greatest Ever Punk Sing-Along! (Live),The Prefects,9
Cuatro Estrofas,Sandra Mihanovich,8
Y.O.U. (Album Version),Lonestar,12
Climax (Instrumental Mix),Slum Village,18
6TH Avenue Nightmare,Pennywise,1
It's Four In The Morning,Faron Young,16
Song Without End,Paul Avgerinos,9
The Interrogation,Paul Buckmaster,9
Le Chat du Café des Artistes,Charlotte Gainsbourg,10
BOMB SQUAD,Bomb Squad,7
Supermassive Black Hole (Album Version),Muse,2
Blowin' In the Wind,Ben Sidran,8
The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),Joy Division,2
Q1.1 Edit,Basic Channel,9
She Don't Belong To You,Sue Foley,2
Let It All Go,Krayzie Bone,7
Youre nobody till somebody loves you,Mills Brothers,12
Here You Come Again (LP Version),Barry Mann,7
Brother Can You Spare A Dime (Album Version),Jim Kweskin with Samoa Wilson,8
This Is For My Bitches,Jim Jones featuring Oshy,4
Departure / End Title (Love Theme From Night Of Dark Shadows),Dark Shadows,16
Hummingbird,Jimmy Page,8
"Pete's Crusade (12"" Version) (2006 Digital Remaster)",Light Of The World,3
Ain't No Sunshine,Nestor Torres,16
Itsy Bitsy Spider,Ian Moore,19
Autoroute,Madilu System,3
Street Crab,Helmet,2
Trust In Him (Remastered Version),The Clark Sisters,10
La Coloreteada,El Tiempo,5
15 Minutes Older,Sasha,4
Fiddle Dee Dee - Original,Pee Wee Crayton,6
Ojos Negros,Olga Tañon,5
Visions Of Death,089 Clique feat. Prophet,4
Saved (LP Version),Chris Rodriguez,2
Conscience (Album Version),James Darren,11
Reginella,Rita Chiarelli,8
Cold Stares Of Dead Eyes_ The,Soul Embraced,1
Corazón Contento,Palito Ortega,7
Phone Booth,The Robert Cray Band,5
All Or Nothing,Chris Eaton,8
Sanctuary,Sick Of It All,1
Pehle To Kabhi Gham Tha,Naseebo Lal,5
Mi Musica Es Para Ti - Original,Johnny Pacheco,18
Mary's Boy Child,John Davis & Emma Doyle,3
Strangers In The Night,Orlando Pops Orchestra,9
Smile,Heavenly,19
Nie Wieder (Live Version),Pyranja,5
